individual,road_points,test_outcome,description,timestamp
"[[116.78420301779474, 54, 84, 131, 96, 78, 152], [5.0, 28, 56, 84, 112, 140, 168]]","[(116.78420301779474, 5.0), (114.92616406710425, 5.695348586589357), (113.13725743625214, 6.394409486632874), (111.41632177889056, 7.097108271086306), (109.76219142892937, 7.803371635744042), (108.17369689805824, 8.51312738984853), (106.64966536812966, 9.226304444757629), (105.18892117840396, 9.942832802669944), (103.79028630765593, 10.662643545408132), (102.45258085114247, 11.385668823260175), (101.17462349243289, 12.11184184387861), (99.95523197009953, 12.841096861237734), (98.79322353927112, 13.573369164648785), (97.68741542804686, 14.308595067833089), (96.63662528877234, 15.046711898053116), (95.63967164417747, 15.78765798530163), (94.69537432837546, 16.531372651548672), (93.8025549227235, 17.277796200046602), (92.96003718654525, 18.026869904693072), (92.16664748271451, 18.77853599945192), (91.42121519810097, 19.53273766783217), (90.72257315887728, 20.289419032424842), (90.06955804068755, 21.048525144497845), (89.46101077367778, 21.81000197364873), (88.89577694238741, 22.57379639751554), (88.37270718050321, 23.339856191545493), (87.89065756047383, 24.10813001882178), (87.44848997798663, 24.878567419948148), (87.04507253130588, 25.651118802991668), (86.67927989547218, 26.425735433483204), (86.34999369136438, 27.202369424476156), (86.0561028496219, 27.980973726662906), (85.79650396942971, 28.76150211854939), (85.57010167216411, 29.543909196687586), (85.37580894990053, 30.32815036596588), (85.2125475087828, 31.114181829957655), (85.07924810725399, 31.90196058132752), (84.97485088914873, 32.69144439229578), (84.89830571164751, 33.482591805160716), (84.84857246809175, 34.275362122878825), (84.82462140566169, 35.06971539970322), (84.8254334379144, 35.8656124318797), (84.85000045218472, 36.66301474840105), (84.89732561184698, 37.461884601819186), (84.96642365343824, 38.26218495911522), (85.05632117864403, 39.06387949262768), (85.16605694114426, 39.866932571038404), (85.29468212832217, 40.67130925041677), (85.44126063783375, 41.47697526532155), (85.60486934903923, 42.28389701996089), (85.78459838929643, 43.09204157941034), (85.97955139511487, 43.901376660888666), (86.18884576817226, 44.71187062509173), (86.41161292619225, 45.52349246758435), (86.6469985486836, 46.33621181025009), (86.89416281754156, 47.14999889279914), (87.15228065250965, 47.96482456433373), (87.42054194150457, 48.780660274972306), (87.6981517658014, 49.59747806753081), (87.9843306200808, 50.415250569262454), (88.27831462733849, 51.23395098365552), (88.57935574865476, 52.05355308228851), (88.8867219878274, 52.87403119674414), (89.1996975908647, 53.69536021058056), (89.51758324034077, 54.5175155513609), (89.83969624461274, 55.34047318274089), (90.16537072189833, 56.164209596613865), (90.49395777921656, 56.988701805314655), (90.82482568618886, 57.81392733388056), (91.15736004370214, 58.639864212370725), (91.49096394743397, 59.4664909682437), (91.82505814623806, 60.29378661879221), (92.15908119539294, 61.12173066363684), (92.49248960471094, 61.95030307727692), (92.82475798150917, 62.77948430169977), (93.15537916844265, 63.60925523904795), (93.48386437619769, 64.43959724434401), (93.80974331104852, 65.27049211827398), (94.13256429727412, 66.10192210002802), (94.45189439443726, 66.9338698601996), (94.76731950952534, 67.76631849374253), (95.07844450395187, 68.59925151298555), (95.38489329542098, 69.43265284070563), (95.68630895465208, 70.26650680325858), (95.9823537969669, 71.10079812376792), (96.27270946873834, 71.93551191537182), (96.55707702869962, 72.77063367452752), (96.8351770241169, 73.60614927437447), (97.10674956182184, 74.44204495815478), (97.37155437410654, 75.27830733269184), (97.6293708794802, 76.11492336192728), (97.87999823828646, 76.95188036051505), (98.12325540318366, 77.7891659874745), (98.3589811644854, 78.62676823990061), (98.58703419036354, 79.46467544673251), (98.80729306191259, 80.30287626258021), (99.01965630307507, 81.14135966160852), (99.22404240542966, 81.98011493148007), (99.42038984783972, 82.81913166735524), (99.60865711096417, 83.6583997659506), (99.78882268662974, 84.4979094196554), (99.96088508206446, 85.33765111070556), (100.12486281899339, 86.17761560541611), (100.28079442759548, 87.01779394847136), (100.42873843532202, 87.85817745727299), (100.56877335057676, 88.6987577163463), (100.7009976412579, 89.53952657180423), (100.82552970816104, 90.38047612586959), (100.94250785324432, 91.22159873145488), (101.05209024275469, 92.06288698680048), (101.15445486521617, 92.90433373017059), (101.24979948427928, 93.74593203460708), (101.33834158643243, 94.58767520274165), (101.42031832357462, 95.42955676166534), (101.49598645044988, 96.27157045785673), (101.56562225694319, 97.11371025216756), (101.62952149523811, 97.95597031486658), (101.68799930183583, 98.79834502074132), (101.74139011443603, 99.64082894425776), (101.79004758367898, 100.48341685477804), (101.83434447974966, 101.32610371183605), (101.87467259384306, 102.16888466047125), (101.91144263449132, 103.01175502662005), (101.94508411875239, 103.85471031256542), (101.9760452582602, 104.69774619244443), (102.00479284013646, 105.54085850781382), (102.03181210276422, 106.38404326327334), (102.05760660642257, 107.22729662214721), (102.08269809878341, 108.07061490222358), (102.1076263752696, 108.91399457155177), (102.13294913427458, 109.7574322442977), (102.15924182724372, 110.60092467665714), (102.18709750361725, 111.44446876282706), (102.21712665063475, 112.28806153103469), (102.24995702800122, 113.13170013962484), (102.28623349741457, 113.97538187320507), (102.32661784695514, 114.81910413884877), (102.37178861033628, 115.66286446235637), (102.42244088101691, 116.50666048457418), (102.4792861211753, 117.35048995777166), (102.54305196554492, 118.19435074207634), (102.61448202011137, 119.03824080196674), (102.69433565567124, 119.8821582028234), (102.7833877962523, 120.72610110753773), (102.8824287023956, 121.57006777317883), (102.99226374929876, 122.41405654771849), (103.11371319982118, 123.25806586681378), (103.24761197235065, 124.10209425064805), (103.39480940353158, 124.9461403008295), (103.55616900585483, 125.790202697348), (103.73256822010916, 126.63428019558971), (103.92489816269413, 127.47837162340969), (104.1340633677948, 128.32247587826262), (104.36098152441777, 129.16659192439133), (104.60658320828901, 130.01071879007327), (104.87181160861316, 130.85485556492517), (105.15762224969444, 131.69900139726536), (105.46498270741907, 132.54315549153435), (105.79487232059958, 133.3873171057732), (106.1482818971802, 134.23148554915994), (106.52621341530426, 135.0756601796038), (106.929679719243, 135.91984040139766), (107.35970421018595, 136.7640256629283), (107.81732053189299, 137.60821545444466), (108.3035722512079, 138.45240930588403), (108.81951253343348, 139.2966067847562), (109.36620381256841, 140.14080749408575), (109.94471745640547, 140.98501107041204), (110.55613342649153, 141.82921718184744), (111.20153993294906, 142.6734255261932), (111.88203308415915, 143.51763582911366), (112.59871653130625, 144.3618478423681), (113.35270110778441, 145.20606134210078), (114.14510446346507, 146.05027612718897), (114.97705069382657, 146.8944920176486), (115.84966996394505, 147.7387088530982), (116.76409812734711, 148.58292649128094), (117.72147633972399, 149.42714480664415), (118.72295066750735, 150.27136368897732), (119.76967169130646, 151.11558304210763), (120.86279410420735, 151.95980278265375), (122.00347630493312, 152.8040228388375), (123.19287998586617, 153.6482431493535), (124.43216971593182, 154.4924636622968), (125.7225125183436, 155.3366843341483), (127.06507744321004, 156.18090512881844), (128.46103513500316, 157.02512601674863), (129.9115573948884, 157.86934697407085), (131.4178167379164, 158.71356798182492), (132.980985945076, 159.55778902523394), (134.60223761020896, 160.40201009303775), (136.28274368178657, 161.2462311768842), (138.0236749995473, 162.09045227077848), (139.82620082599655, 162.93467337059047), (141.6914883727676, 163.77889447361977), (143.62070232184433, 164.62311557821923), (145.61500434164543, 165.4673366834758), (147.6755525979705, 166.31155778894987), (149.80350125980704, 167.15577889447243), (152.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_c\POP-50_cxpb-0.7_mutpb-0.1\0-RUN_POP-50_cxpb-0.7_mutpb-0.1_08062022-115141/sim_test_124_08062022-115141,08062022-120704
"[[88.47661331870273, 169, 58, 111, 190, 194, 167], [5.0, 28, 56, 84, 112, 140, 168]]","[(88.47661331870273, 5.0), (90.83280678246832, 5.695348586589357), (93.04925830433649, 6.394409486632874), (95.13121312331835, 7.097108271086306), (97.08380562409812, 7.803371635744042), (98.91206054876002, 8.51312738984853), (100.62089420361545, 9.226304444757629), (102.21511566113219, 9.942832802669944), (103.69942795696515, 10.662643545408132), (105.07842928208822, 11.385668823260175), (106.3566141700282, 12.11184184387861), (107.53837467919944, 12.841096861237734), (108.62800157034073, 13.573369164648785), (109.62968547905317, 14.308595067833089), (110.5475180834395, 15.046711898053116), (111.38549326684539, 15.78765798530163), (112.14750827570171, 16.531372651548672), (112.83736487246853, 17.277796200046602), (113.4587704836806, 18.026869904693072), (114.01533934309393, 18.77853599945192), (114.51059362993462, 19.53273766783217), (114.9479646022485, 20.289419032424842), (115.33079372535248, 21.048525144497845), (115.66233379538744, 21.81000197364873), (115.94575005797238, 22.57379639751554), (116.18412132196036, 23.339856191545493), (116.38044106829582, 24.10813001882178), (116.5376185539732, 24.878567419948148), (116.65847991109725, 25.651118802991668), (116.74576924104453, 26.425735433483204), (116.802149703727, 27.202369424476156), (116.8302046019564, 27.980973726662906), (116.83243846091042, 28.76150211854939), (116.81127810270064, 29.543909196687586), (116.76907371604099, 30.32815036596588), (116.70809992101917, 31.114181829957655), (116.63055682896815, 31.90196058132752), (116.53857109743991, 32.69144439229578), (116.43419698028067, 33.482591805160716), (116.3194173728068, 34.275362122878825), (116.19614485208383, 35.06971539970322), (116.06622271230486, 35.8656124318797), (115.93142599527235, 36.66301474840105), (115.79346251598015, 37.461884601819186), (115.65397388329731, 38.26218495911522), (115.51453651575422, 39.06387949262768), (115.37666265242841, 39.866932571038404), (115.24180135893388, 40.67130925041677), (115.11133952851054, 41.47697526532155), (114.98660287821527, 42.28389701996089), (114.86885694021554, 43.09204157941034), (114.75930804818276, 43.901376660888666), (114.6591043187888, 44.71187062509173), (114.56933662830285, 45.52349246758435), (114.4910395842901, 46.33621181025009), (114.42519249241266, 47.14999889279914), (114.37272031833001, 47.96482456433373), (114.33449464470351, 48.780660274972306), (114.3113346233002, 49.59747806753081), (114.30400792219903, 50.415250569262454), (114.31323166809922, 51.23395098365552), (114.33967338372814, 52.05355308228851), (114.383951920353, 52.87403119674414), (114.44663838539245, 53.69536021058056), (114.52825706512982, 54.5175155513609), (114.62928634252918, 55.34047318274089), (114.75015961015042, 56.164209596613865), (114.89126617816848, 56.988701805314655), (115.05295217749224, 57.81392733388056), (115.23552145798541, 58.639864212370725), (115.43923648178954, 59.4664909682437), (115.66431921174696, 60.29378661879221), (115.91095199492725, 61.12173066363684), (116.17927844125344, 61.95030307727692), (116.4694042972304, 62.77948430169977), (116.78139831477529, 63.60925523904795), (117.11529311514785, 64.43959724434401), (117.4710860479842, 65.27049211827398), (117.84874004543063, 66.10192210002802), (118.24818447137933, 66.9338698601996), (118.66931596580604, 67.76631849374253), (119.11199928420801, 68.59925151298555), (119.57606813214521, 69.43265284070563), (120.06132599488124, 70.26650680325858), (120.56754696212677, 71.10079812376792), (121.09447654788444, 71.93551191537182), (121.64183250539429, 72.77063367452752), (122.20930563718233, 73.60614927437447), (122.79656060020879, 74.44204495815478), (123.40323670611924, 75.27830733269184), (124.02894871659653, 76.11492336192728), (124.67328763381389, 76.95188036051505), (125.33582148599069, 77.7891659874745), (126.0160961080485, 78.62676823990061), (126.71363591736896, 79.46467544673251), (127.42794468465377, 80.30287626258021), (128.15850629988483, 81.14135966160852), (128.90478553338755, 81.98011493148007), (129.6662287919942, 82.81913166735524), (130.4422648703093, 83.6583997659506), (131.23230569707687, 84.4979094196554), (132.03574707664833, 85.33765111070556), (132.85196942555265, 86.17761560541611), (133.68033850416757, 87.01779394847136), (134.52020614349226, 87.85817745727299), (135.37091096702179, 88.6987577163463), (136.23177910772287, 89.53952657180423), (137.1021249201109, 90.38047612586959), (137.98125168742888, 91.22159873145488), (138.86845232392753, 92.06288698680048), (139.763010072247, 92.90433373017059), (140.66419919589995, 93.74593203460708), (141.57128566685643, 94.58767520274165), (142.48352784822956, 95.42955676166534), (143.40017717206362, 96.27157045785673), (144.32047881222286, 97.11371025216756), (145.2436723523821, 97.95597031486658), (146.1689924491188, 98.79834502074132), (147.0956694901067, 99.64082894425776), (148.02293024741059, 100.48341685477804), (148.949998525883, 101.32610371183605), (149.876095806662, 102.16888466047125), (150.80044188577105, 103.01175502662005), (151.7222555078193, 103.85471031256542), (152.6407549948046, 104.69774619244443), (153.55515887001695, 105.54085850781382), (154.46468647704432, 106.38404326327334), (155.368558593879, 107.22729662214721), (156.2659980421264, 108.07061490222358), (157.15623029131453, 108.91399457155177), (158.03848405830558, 109.7574322442977), (158.91199190180845, 110.60092467665714), (159.77599081199324, 111.44446876282706), (160.62972279520685, 112.28806153103469), (161.47243545379013, 113.13170013962484), (162.3033825609969, 113.97538187320507), (163.1218246310138, 114.81910413884877), (163.9270294840822, 115.66286446235637), (164.71827280672113, 116.50666048457418), (165.4948387070521, 117.35048995777166), (166.25602026522515, 118.19435074207634), (167.00112007894646, 119.03824080196674), (167.72945080410733, 119.8821582028234), (168.44033569051484, 120.72610110753773), (169.13310911272396, 121.57006777317883), (169.80711709597074, 122.41405654771849), (170.46171783720774, 123.25806586681378), (171.09628222124024, 124.10209425064805), (171.7101943319642, 124.9461403008295), (172.3028519587058, 125.790202697348), (172.87366709766243, 126.63428019558971), (173.42206644844484, 127.47837162340969), (173.9474919057213, 128.32247587826262), (174.4494010459628, 129.16659192439133), (174.92726760928988, 130.01071879007327), (175.38058197642118, 130.85485556492517), (175.80885164072293, 131.69900139726536), (176.21160167536047, 132.54315549153435), (176.58837519555104, 133.3873171057732), (176.93873381591783, 134.23148554915994), (177.26225810294585, 135.0756601796038), (177.55854802253916, 135.91984040139766), (177.8272233826796, 136.7640256629283), (178.0679242711867, 137.60821545444466), (178.28031148857983, 138.45240930588403), (178.46406697604078, 139.2966067847562), (178.61889423847882, 140.14080749408575), (178.74451876269654, 140.98501107041204), (178.84068843065762, 141.82921718184744), (178.9071739278557, 142.6734255261932), (178.94376914678506, 143.51763582911366), (178.95029158551267, 144.3618478423681), (178.92658274135158, 145.20606134210078), (178.87250849963596, 146.05027612718897), (178.78795951759759, 146.8944920176486), (178.67285160334376, 147.7387088530982), (178.52712608993681, 148.58292649128094), (178.35075020457498, 149.42714480664415), (178.14371743287467, 150.27136368897732), (177.90604787825453, 151.11558304210763), (177.63778861642078, 151.95980278265375), (177.33901404495379, 152.8040228388375), (177.00982622799683, 153.6482431493535), (176.65035523604547, 154.4924636622968), (176.2607594808391, 155.3366843341483), (175.8412260453537, 156.18090512881844), (175.39197100889578, 157.02512601674863), (174.9132397672985, 157.86934697407085), (174.40530734821868, 158.71356798182492), (173.86847872153544, 159.55778902523394), (173.30308910485047, 160.40201009303775), (172.70950426408962, 161.2462311768842), (172.0881208092061, 162.09045227077848), (171.43936648498496, 162.93467337059047), (170.76370045694927, 163.77889447361977), (170.06161359236773, 164.62311557821923), (169.33362873636364, 165.4673366834758), (168.58030098312543, 166.31155778894987), (167.8022179422188, 167.15577889447243), (167.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_c\POP-50_cxpb-0.7_mutpb-0.1\0-RUN_POP-50_cxpb-0.7_mutpb-0.1_08062022-115141/sim_test_227_08062022-115141,08062022-121415
"[[109.65323422289117, 13, 31, 134, 64, 71, 130], [5.0, 28, 56, 84, 112, 140, 168]]","[(109.65323422289117, 5.0), (106.78241708932185, 5.695348586589357), (103.99797458111388, 6.394409486632874), (101.2993786429856, 7.097108271086306), (98.68605216059021, 7.803371635744042), (96.15737061530812, 8.51312738984853), (93.71266372142442, 9.226304444757629), (91.35121704569156, 9.942832802669944), (89.07227360927823, 10.662643545408132), (86.87503547210282, 11.385668823260175), (84.75866529955324, 12.11184184387861), (82.72228791159161, 12.841096861237734), (80.76499181424455, 13.573369164648785), (78.88583071347921, 14.308595067833089), (77.08382501146427, 15.046711898053116), (75.35796328521705, 15.78765798530163), (73.70720374763555, 16.531372651548672), (72.13047569091623, 17.277796200046602), (70.62668091235724, 18.026869904693072), (69.194695122547, 18.77853599945192), (67.83336933593841, 19.53273766783217), (66.54153124380863, 20.289419032424842), (65.31798656960389, 21.048525144497845), (64.16152040667028, 21.81000197364873), (63.07089853836959, 22.57379639751554), (62.04486874058113, 23.339856191545493), (61.08216206658849, 24.10813001882178), (60.181494114352105, 24.878567419948148), (59.341566276167235, 25.651118802991668), (58.561066970707174, 26.425735433483204), (57.83867285745247, 27.202369424476156), (57.17305003350508, 27.980973726662906), (56.562855212788314, 28.76150211854939), (56.006736887632094, 29.543909196687586), (55.503336472743705, 30.32815036596588), (55.051289431564236, 31.114181829957655), (54.64922638501017, 31.90196058132752), (54.29577420260062, 32.69144439229578), (53.98955707597021, 33.482591805160716), (53.72919757476687, 34.275362122878825), (53.51331768493591, 35.06971539970322), (53.34053982938878, 35.8656124318797), (53.20948787105791, 36.66301474840105), (53.11878809833668, 37.461884601819186), (53.06707019290486, 38.26218495911522), (53.05296817993994, 39.06387949262768), (53.07512136071316, 39.866932571038404), (53.13217522757195, 40.67130925041677), (53.222782361307075, 41.47697526532155), (53.345603310905545, 42.28389701996089), (53.49930745568929, 43.09204157941034), (53.68257384983863, 43.901376660888666), (53.89409204930195, 44.71187062509173), (54.1325629210903, 45.52349246758435), (54.39669943495777, 46.33621181025009), (54.68522743746735, 47.14999889279914), (54.99688640844188, 47.96482456433373), (55.33043019980114, 48.780660274972306), (55.68462775678377, 49.59747806753081), (56.058263821554924, 50.415250569262454), (56.45013961919973, 51.23395098365552), (56.85907352610136, 52.05355308228851), (57.28390172070575, 52.87403119674414), (57.7234788166706, 53.69536021058056), (58.1766784784007, 54.5175155513609), (58.64239401896858, 55.34047318274089), (59.119538980419975, 56.164209596613865), (59.60704769646592, 56.988701805314655), (60.103875837559244, 57.81392733388056), (60.60900093835707, 58.639864212370725), (61.12142290756898, 59.4664909682437), (61.640164520189835, 60.29378661879221), (62.16427189211917, 61.12173066363684), (62.692814937165146, 61.95030307727692), (63.22488780643441, 62.77948430169977), (63.75960931010754, 63.60925523904795), (64.29612332159941, 64.43959724434401), (64.83359916410579, 65.27049211827398), (65.37123197953474, 66.10192210002802), (65.90824307982393, 66.9338698601996), (66.44388028064328, 67.76631849374253), (66.97741821748278, 68.59925151298555), (67.5081586441266, 69.43265284070563), (68.03543071351164, 70.26650680325858), (68.55859124097229, 71.10079812376792), (69.07702494987053, 71.93551191537182), (69.59014469961112, 72.77063367452752), (70.09739169604286, 73.60614927437447), (70.59823568424486, 74.44204495815478), (71.09217512369834, 75.27830733269184), (71.57873734584442, 76.11492336192728), (72.05747869402634, 76.95188036051505), (72.52798464581846, 77.7891659874745), (72.98986991773955, 78.62676823990061), (73.4427785523523, 79.46467544673251), (73.88638398774812, 80.30287626258021), (74.32038910941712, 81.14135966160852), (74.74452628450419, 81.98011493148007), (75.15855737844976, 82.81913166735524), (75.56227375401673, 83.6583997659506), (75.95549625270264, 84.4979094196554), (76.3380751585369, 85.33765111070556), (76.70989014426432, 86.17761560541611), (77.07085019991337, 87.01779394847136), (77.42089354375031, 87.85817745727299), (77.75998751561866, 88.6987577163463), (78.08812845266422, 89.53952657180423), (78.40534154744543, 90.38047612586959), (78.7116806884294, 91.22159873145488), (79.00722828287317, 92.06288698680048), (79.29209506209078, 92.90433373017059), (79.56641986910542, 93.74593203460708), (79.8303694286874, 94.58767520274165), (80.08413809977732, 95.42955676166534), (80.32794761029501, 96.27157045785673), (80.56204677433355, 97.11371025216756), (80.78671119173917, 97.95597031486658), (81.00224293007645, 98.79834502074132), (81.20897018897885, 99.64082894425776), (81.40724694688501, 100.48341685477804), (81.5974525901602, 101.32610371183605), (81.77999152460362, 102.16888466047125), (81.95529276934077, 103.01175502662005), (82.12380953310168, 103.85471031256542), (82.28601877288425, 104.69774619244443), (82.4424207350034, 105.54085850781382), (82.59353847852543, 106.38404326327334), (82.73991738108796, 107.22729662214721), (82.88212462710553, 108.07061490222358), (83.02074867836016, 108.91399457155177), (83.15639872697808, 109.7574322442977), (83.28970413079129, 110.60092467665714), (83.42131383108503, 111.44446876282706), (83.55189575273052, 112.28806153103469), (83.68213618670322, 113.13170013962484), (83.81273915498663, 113.97538187320507), (83.94442575786142, 114.81910413884877), (84.07793350358018, 115.66286446235637), (84.21401562042755, 116.50666048457418), (84.35344035116587, 117.35048995777166), (84.49699022986633, 118.19435074207634), (84.64546134112547, 119.03824080196674), (84.79966256166739, 119.8821582028234), (84.96041478433109, 120.72610110753773), (85.12855012444372, 121.57006777317883), (85.3049111085788, 122.41405654771849), (85.49034984570042, 123.25806586681378), (85.68572718069258, 124.10209425064805), (85.89191183027404, 124.9461403008295), (86.1097795012988, 125.790202697348), (86.34021199144196, 126.63428019558971), (86.58409627227095, 127.47837162340969), (86.8423235547025, 128.32247587826262), (87.11578833684479, 129.16659192439133), (87.40538743422528, 130.01071879007327), (87.71201899240388, 130.85485556492517), (88.03658148197181, 131.69900139726536), (88.37997267593552, 132.54315549153435), (88.74308860948668, 133.3873171057732), (89.12682252215703, 134.23148554915994), (89.53206378235913, 135.0756601796038), (89.9596967943124, 135.91984040139766), (90.41059988735472, 136.7640256629283), (90.88564418763943, 137.60821545444466), (91.38569247221778, 138.45240930588403), (91.91159800550705, 139.2966067847562), (92.46420335814389, 140.14080749408575), (93.04433920822326, 140.98501107041204), (93.65282312492295, 141.82921718184744), (94.29045833451326, 142.6734255261932), (94.95803246875256, 143.51763582911366), (95.656316295668, 144.3618478423681), (96.38606243272184, 145.20606134210078), (97.14800404236325, 146.05027612718897), (97.94285350996554, 146.8944920176486), (98.77130110414886, 147.7387088530982), (99.63401361948851, 148.58292649128094), (100.53163300160848, 149.42714480664415), (101.46477495466073, 150.27136368897732), (102.43402753118973, 151.11558304210763), (103.4399497043826, 151.95980278265375), (104.48306992270463, 152.8040228388375), (105.56388464692043, 153.6482431493535), (106.68285686950044, 154.4924636622968), (107.84041461641282, 155.3366843341483), (109.03694943130104, 156.18090512881844), (110.27281484204678, 157.02512601674863), (111.54832480971837, 157.86934697407085), (112.86375215990472, 158.71356798182492), (114.21932699643463, 159.55778902523394), (115.61523509748167, 160.40201009303775), (117.05161629405453, 161.2462311768842), (118.52856283087273, 162.09045227077848), (120.04611770962806, 162.93467337059047), (121.60427301463116, 163.77889447361977), (123.20296822084381, 164.62311557821923), (124.84208848429667, 165.4673366834758), (126.52146291489233, 166.31155778894987), (128.24086283159406, 167.15577889447243), (130.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_c\POP-50_cxpb-0.7_mutpb-0.1\0-RUN_POP-50_cxpb-0.7_mutpb-0.1_08062022-115141/sim_test_362_08062022-115141,08062022-123323
