individual,road_points,test_outcome,description,timestamp
"[[98.47377629114885, 167, 137, 172, 44, 50, 169], [5.0, 28, 56, 84, 112, 140, 168]]","[(98.47377629114885, 5.0), (100.50298527435967, 5.695348586589357), (102.45999321993452, 6.394409486632874), (104.34715799723384, 7.097108271086306), (106.16675178294824, 7.803371635744042), (107.92096312462229, 8.51312738984853), (109.61189898377847, 9.226304444757629), (111.24158675864277, 9.942832802669944), (112.811976286471, 10.662643545408132), (114.3249418254757, 11.385668823260175), (115.78228401635492, 12.11184184387861), (117.18573182342095, 12.841096861237734), (118.53694445533068, 13.573369164648785), (119.83751326541663, 14.308595067833089), (121.0889636316188, 15.046711898053116), (122.29275681601803, 15.78765798530163), (123.45029180396976, 16.531372651548672), (124.56290712283895, 17.277796200046602), (125.63188264033613, 18.026869904693072), (126.65844134245376, 18.77853599945192), (127.64375109100463, 19.53273766783217), (128.58892636076027, 20.289419032424842), (129.4950299561907, 21.048525144497845), (130.36307470780525, 21.81000197364873), (131.19402514809374, 22.57379639751554), (131.98879916706963, 23.339856191545493), (132.74826964741322, 24.10813001882178), (133.47326607921624, 24.878567419948148), (134.1645761543273, 25.651118802991668), (134.82294734029816, 26.425735433483204), (135.44908843393148, 27.202369424476156), (136.04367109442853, 27.980973726662906), (136.60733135613916, 28.76150211854939), (137.1406711209117, 29.543909196687586), (137.6442596300438, 30.32815036596588), (138.11863491583537, 31.114181829957655), (138.56430523274102, 31.90196058132752), (138.98175046812466, 32.69144439229578), (139.3714235326141, 33.482591805160716), (139.73375173005692, 34.275362122878825), (140.06913810707835, 35.06971539970322), (140.3779627822378, 35.8656124318797), (140.66058425478892, 36.66301474840105), (140.91734069303877, 37.461884601819186), (141.14855120230848, 38.26218495911522), (141.35451707249584, 39.06387949262768), (141.53552300523685, 39.866932571038404), (141.6918383206702, 40.67130925041677), (141.82371814380153, 41.47697526532155), (141.93140457046886, 42.28389701996089), (142.0151278129097, 43.09204157941034), (142.07510732492779, 43.901376660888666), (142.11155290666193, 44.71187062509173), (142.12466578895544, 45.52349246758435), (142.11463969732608, 46.33621181025009), (142.0816618955382, 47.14999889279914), (142.02591420877374, 47.96482456433373), (141.9475740264069, 48.780660274972306), (141.84681528437707, 49.59747806753081), (141.72380942716455, 50.415250569262454), (141.57872634936703, 51.23395098365552), (141.41173531687548, 52.05355308228851), (141.22300586765346, 52.87403119674414), (141.0127086921153, 53.69536021058056), (140.781016493106, 54.5175155513609), (140.5281048254829, 55.34047318274089), (140.2541529152962, 56.164209596613865), (139.9593444585732, 56.988701805314655), (139.64386839970106, 57.81392733388056), (139.30791968941162, 58.639864212370725), (138.95170002236782, 59.4664909682437), (138.5754185543491, 60.29378661879221), (138.17929259904025, 61.12173066363684), (137.7635483044191, 61.95030307727692), (137.32842130874607, 62.77948430169977), (136.8741573761555, 63.60925523904795), (136.40101301184558, 64.43959724434401), (135.90925605687212, 65.27049211827398), (135.39916626254114, 66.10192210002802), (134.87103584440328, 66.9338698601996), (134.32517001584927, 67.76631849374253), (133.76188750130555, 68.59925151298555), (133.18152102903235, 69.43265284070563), (132.58441780352095, 70.26650680325858), (131.97093995749313, 71.10079812376792), (131.34146498350142, 71.93551191537182), (130.69638614512945, 72.77063367452752), (130.03611286779466, 73.60614927437447), (129.3610711091505, 74.44204495815478), (128.67170370909085, 75.27830733269184), (127.96847071935476, 76.11492336192728), (127.25184971273154, 76.95188036051505), (126.52233607186865, 77.7891659874745), (125.7804432576784, 78.62676823990061), (125.02670305734709, 79.46467544673251), (124.26166581194478, 80.30287626258021), (123.485900623635, 81.14135966160852), (122.69999554248741, 81.98011493148007), (121.90455773288947, 82.81913166735524), (121.1002136195602, 83.6583997659506), (120.28760901316457, 84.4979094196554), (119.46740921552872, 85.33765111070556), (118.64029910445637, 86.17761560541611), (117.80698319814613, 87.01779394847136), (116.96818569920961, 87.85817745727299), (116.12465051829068, 88.6987577163463), (115.27714127728558, 89.53952657180423), (114.42644129216403, 90.38047612586959), (113.57335353539139, 91.22159873145488), (112.71870057795141, 92.06288698680048), (111.86332451097049, 92.90433373017059), (111.00808684694239, 93.74593203460708), (110.15386840055427, 94.58767520274165), (109.30156914911348, 95.42955676166534), (108.45210807257529, 96.27157045785673), (107.60642297317182, 97.11371025216756), (106.76547027464153, 97.95597031486658), (105.93022480106009, 98.79834502074132), (105.10167953527194, 99.64082894425776), (104.28084535692288, 100.48341685477804), (103.46875076009354, 101.32610371183605), (102.66644155053407, 102.16888466047125), (101.87498052249937, 103.01175502662005), (101.09544711518573, 103.85471031256542), (100.32893704876805, 104.69774619244443), (99.57656194003825, 105.54085850781382), (98.8394488976446, 106.38404326327334), (98.11874009693177, 107.22729662214721), (97.41559233438234, 108.07061490222358), (96.73117656165869, 108.91399457155177), (96.06667739924627, 109.7574322442977), (95.42329262969773, 110.60092467665714), (94.80223267047772, 111.44446876282706), (94.20472002640919, 112.28806153103469), (93.63198872172008, 113.13170013962484), (93.08528371169142, 113.97538187320507), (92.56586027390607, 114.81910413884877), (92.07498337909863, 115.66286446235637), (91.61392704160616, 116.50666048457418), (91.18397364941998, 117.35048995777166), (90.7864132738383, 118.19435074207634), (90.42254295871994, 119.03824080196674), (90.09366598933893, 119.8821582028234), (89.80109114083999, 120.72610110753773), (89.5461319062952, 121.57006777317883), (89.33010570436142, 122.41405654771849), (89.15433306653873, 123.25806586681378), (89.02013680402975, 124.10209425064805), (88.92884115420017, 124.9461403008295), (88.88177090663999, 125.790202697348), (88.8802505088257, 126.63428019558971), (88.92560315138365, 127.47837162340969), (89.01914983295413, 128.32247587826262), (89.16220840465661, 129.16659192439133), (89.3560925941558, 130.01071879007327), (89.60211100932865, 130.85485556492517), (89.90156612153251, 131.69900139726536), (90.2557532284739, 132.54315549153435), (90.66595939667874, 133.3873171057732), (91.13346238356291, 134.23148554915994), (91.65952953910434, 135.0756601796038), (92.24541668711569, 135.91984040139766), (92.89236698611816, 136.7640256629283), (93.6016097698163, 137.60821545444466), (94.37435936717348, 138.45240930588403), (95.21181390208866, 139.2966067847562), (96.11515407267403, 140.14080749408575), (97.0855419101334, 140.98501107041204), (98.12411951724195, 141.82921718184744), (99.23200778642641, 142.6734255261932), (100.4103050974467, 143.51763582911366), (101.66008599467823, 144.3618478423681), (102.98239984399521, 145.20606134210078), (104.37826946925509, 146.05027612718897), (105.84868976838361, 146.8944920176486), (107.39462630906112, 147.7387088530982), (109.01701390400981, 148.58292649128094), (110.71675516588165, 149.42714480664415), (112.49471904174771, 150.27136368897732), (114.35173932718807, 151.11558304210763), (116.28861315998276, 151.95980278265375), (118.30609949340385, 152.8040228388375), (120.4049175491082, 153.6482431493535), (122.58574524963167, 154.4924636622968), (124.84921763048351, 155.3366843341483), (127.1959252318424, 156.18090512881844), (129.62641246985316, 157.02512601674863), (132.14117598752443, 157.86934697407085), (134.7406629852275, 158.71356798182492), (137.42526953079545, 159.55778902523394), (140.19533884922438, 160.40201009303775), (143.05115959197434, 161.2462311768842), (145.99296408587216, 162.09045227077848), (149.02092656161503, 162.93467337059047), (152.1351613618744, 163.77889447361977), (155.33572112900185, 164.62311557821923), (158.62259497233507, 165.4673366834758), (161.99570661510532, 166.31155778894987), (165.4549125209456, 167.15577889447243), (169.0, 168.0)]",FAIL,Car drove out of the lane POP-0_cxpb-0_mutpb-0\14-RUN_POP-0_cxpb-0_mutpb-0_15022022-104724/sim_test_445_15022022-104724,15022022-114444
"[[86.35581324085956, 16, 73, 74, 87, 36, 62], [5.0, 28, 56, 84, 112, 140, 168]]","[(86.35581324085956, 5.0), (84.2823091216885, 5.695348586589357), (82.30252566591322, 6.394409486632874), (80.41375628234158, 7.097108271086306), (78.61335027496712, 7.803371635744042), (76.8987119527646, 8.51312738984853), (75.26729974825376, 9.226304444757629), (73.71662534483194, 9.942832802669944), (72.24425281287589, 10.662643545408132), (70.84779775461185, 11.385668823260175), (69.52492645775492, 12.11184184387861), (68.27335505791686, 12.841096861237734), (67.09084870978293, 13.573369164648785), (65.97522076705742, 14.308595067833089), (64.92433197117784, 15.046711898053116), (63.93608964879832, 15.78765798530163), (63.00844691804145, 16.531372651548672), (62.13940190351899, 17.277796200046602), (61.32699696012148, 18.026869904693072), (60.569317905576476, 18.77853599945192), (59.86449326177587, 19.53273766783217), (59.21069350487179, 20.289419032424842), (58.606130324141255, 21.048525144497845), (58.04905588961986, 21.81000197364873), (57.53776212850393, 22.57379639751554), (57.07058001032197, 23.339856191545493), (56.64587884087438, 24.10813001882178), (56.26206556494229, 24.878567419948148), (55.91758407776514, 25.651118802991668), (55.61091454528694, 26.425735433483204), (55.34057273317154, 27.202369424476156), (55.105109344586545, 27.980973726662906), (54.90310936675604, 28.76150211854939), (54.73319142628221, 29.543909196687586), (54.59400715323556, 30.32815036596588), (54.4842405540143, 31.114181829957655), (54.40260739297211, 31.90196058132752), (54.347854582814925, 32.69144439229578), (54.318759583766656, 33.482591805160716), (54.31412981150323, 34.275362122878825), (54.33280205385618, 35.06971539970322), (54.37364189628419, 35.8656124318797), (54.43554315611409, 36.66301474840105), (54.51742732555047, 37.461884601819186), (54.618243023453715, 38.26218495911522), (54.73696545588765, 39.06387949262768), (54.872595885435004, 39.866932571038404), (55.024161109282595, 40.67130925041677), (55.19071294607465, 41.47697526532155), (55.37132773153513, 42.28389701996089), (55.565105822859195, 43.09204157941034), (55.771171111872775, 43.901376660888666), (55.98867054696168, 44.71187062509173), (56.216773663768905, 45.52349246758435), (56.45467212466113, 46.33621181025009), (56.70157926696398, 47.14999889279914), (56.95672965996567, 47.96482456433373), (57.219378670690155, 48.780660274972306), (57.48880203843847, 49.59747806753081), (57.76429545809908, 50.415250569262454), (58.04517417222728, 51.23395098365552), (58.330772571892794, 52.05355308228851), (58.62044380629695, 52.87403119674414), (58.913559401157954, 53.69536021058056), (59.20950888586533, 54.5175155513609), (59.507699429403324, 55.34047318274089), (59.80755548504237, 56.164209596613865), (60.10851844380043, 56.988701805314655), (60.41004629667222, 57.81392733388056), (60.71161330562758, 58.639864212370725), (61.01270968337894, 59.4664909682437), (61.312841281916846, 60.29378661879221), (61.611529289815174, 61.12173066363684), (61.90830993830445, 61.95030307727692), (62.2027342161142, 62.77948430169977), (62.49436759308442, 63.60925523904795), (62.78278975254509, 64.43959724434401), (63.06759433246542, 65.27049211827398), (63.34838867537109, 66.10192210002802), (63.62479358703078, 66.9338698601996), (63.8964431039114, 67.76631849374253), (64.1629842694018, 68.59925151298555), (64.42407691880594, 69.43265284070563), (64.67939347310416, 70.26650680325858), (64.92861874148365, 71.10079812376792), (65.17144973263777, 71.93551191537182), (65.40759547483371, 72.77063367452752), (65.6367768447497, 73.60614927437447), (65.85872640508018, 74.44204495815478), (66.0731882509104, 75.27830733269184), (66.27991786485973, 76.11492336192728), (66.4786819809932, 76.95188036051505), (66.66925845750276, 77.7891659874745), (66.85143615815667, 78.62676823990061), (67.02501484251775, 79.46467544673251), (67.1898050649309, 80.30287626258021), (67.3456280822786, 81.14135966160852), (67.49231577050624, 81.98011493148007), (67.62971054991536, 82.81913166735524), (67.75766531922602, 83.6583997659506), (67.87604339840831, 84.4979094196554), (67.98471848028191, 85.33765111070556), (68.08357459088512, 86.17761560541611), (68.17250605861256, 87.01779394847136), (68.25141749212122, 87.85817745727299), (68.32022376700597, 88.6987577163463), (68.37885002124338, 89.53952657180423), (68.42723165940455, 90.38047612586959), (68.46531436563673, 91.22159873145488), (68.49305412541364, 92.06288698680048), (68.51041725605475, 92.90433373017059), (68.5173804460132, 93.74593203460708), (68.51393080293268, 94.58767520274165), (68.50006591047286, 95.42955676166534), (68.475793893904, 96.27157045785673), (68.44113349446997, 97.11371025216756), (68.39611415252033, 97.95597031486658), (68.34077609941103, 98.79834502074132), (68.27517045817423, 99.64082894425776), (68.19935935295642, 100.48341685477804), (68.11341602722577, 101.32610371183605), (68.01742497074812, 102.16888466047125), (67.91148205533175, 103.01175502662005), (67.79569467934094, 103.85471031256542), (67.67018192097844, 104.69774619244443), (67.53507470033665, 105.54085850781382), (67.39051595021762, 106.38404326327334), (67.23666079572176, 107.22729662214721), (67.07367674260564, 108.07061490222358), (66.90174387440815, 108.91399457155177), (66.72105505834591, 109.7574322442977), (66.5318161599771, 110.60092467665714), (66.3342462666344, 111.44446876282706), (66.1285779196265, 112.28806153103469), (65.91505735520855, 113.13170013962484), (65.69394475432136, 113.97538187320507), (65.4655145010994, 114.81910413884877), (65.23005545014757, 115.66286446235637), (64.98787120258682, 116.50666048457418), (64.7392803908686, 117.35048995777166), (64.48461697235805, 118.19435074207634), (64.22423053168593, 119.03824080196674), (63.95848659186953, 119.8821582028234), (63.68776693420219, 120.72610110753773), (63.41246992691179, 121.57006777317883), (63.1330108625879, 122.41405654771849), (62.84982230437781, 123.25806586681378), (62.56335444095131, 124.10209425064805), (62.274075450234335, 124.9461403008295), (61.98247187191137, 125.790202697348), (61.68904898869664, 126.63428019558971), (61.39433121637414, 127.47837162340969), (61.09886250260645, 128.32247587826262), (60.803206734512266, 129.16659192439133), (60.50794815501296, 130.01071879007327), (60.21369178794768, 130.85485556492517), (59.92106387195739, 131.69900139726536), (59.630712303137685, 132.54315549153435), (59.3433070864604, 133.3873171057732), (59.059540795964054, 134.23148554915994), (58.78012904371303, 135.0756601796038), (58.5058109575256, 135.91984040139766), (58.23734966747073, 136.7640256629283), (57.975532801133724, 137.60821545444466), (57.721172987650604, 138.45240930588403), (57.47510837051138, 139.2966067847562), (57.23820312913199, 140.14080749408575), (57.01134800919519, 140.98501107041204), (56.79546086176012, 141.82921718184744), (56.59148719114077, 142.6734255261932), (56.40040071155315, 143.51763582911366), (56.22320391253136, 144.3618478423681), (56.060928633112376, 145.20606134210078), (55.914636644789645, 146.05027612718897), (55.78542024323558, 146.8944920176486), (55.674402848792724, 147.7387088530982), (55.582739615733765, 148.58292649128094), (55.51161805029042, 149.42714480664415), (55.46225863745101, 150.27136368897732), (55.43591547652685, 151.11558304210763), (55.43387692548758, 151.95980278265375), (55.457466254065054, 152.8040228388375), (55.508042305626276, 153.6482431493535), (55.58700016781498, 154.4924636622968), (55.69577185196203, 155.3366843341483), (55.8358269812647, 156.18090512881844), (56.008673487734654, 157.02512601674863), (56.21585831791481, 157.86934697407085), (56.458968147364935, 158.71356798182492), (56.739630103916085, 159.55778902523394), (57.059512499693845, 160.40201009303775), (57.42032557191034, 161.2462311768842), (57.82382223242505, 162.09045227077848), (58.27179882607451, 162.93467337059047), (58.76609589777065, 163.77889447361977), (59.30859896836806, 164.62311557821923), (59.90123931930005, 165.4673366834758), (60.54599478598346, 166.31155778894987), (61.24489055999224, 167.15577889447243), (62.0, 168.0)]",FAIL,Car drove out of the lane POP-0_cxpb-0_mutpb-0\14-RUN_POP-0_cxpb-0_mutpb-0_15022022-104724/sim_test_474_15022022-104724,15022022-115346
