POP,MUTPB,CXPB,Test Run,Tests,Passed,Invalid,Failed,P(fail),Frechet,Spars.,TTF
50,0.7,0.9,5,222,129,92,1,0.0045,nan,nan,144
50,0.7,0.9,6,192,130,61,1,0.0052,nan,nan,42
50,0.7,0.9,7,211,128,81,2,0.0095,58.0,25.497,46
50,0.7,0.9,8,216,129,85,2,0.0093,61.0,3.784,51
50,0.7,0.9,9,175,131,43,1,0.0057,nan,nan,161
50,0.7,0.9,10,174,137,36,1,0.0057,nan,nan,162
50,0.7,0.95,1,179,136,41,2,0.0112,54.0,22.275,159
50,0.7,0.95,2,176,144,32,0,0.0,nan,nan,nan
50,0.7,0.95,3,247,137,105,5,0.0202,71.82,23.587,84
50,0.7,0.95,4,208,141,66,1,0.0048,nan,nan,105
50,0.7,0.95,5,203,135,67,1,0.0049,nan,nan,149
50,0.7,0.95,6,191,150,41,0,0.0,nan,nan,nan
50,0.7,0.95,7,175,148,27,0,0.0,nan,nan,nan
50,0.7,0.95,8,190,136,54,0,0.0,nan,nan,nan
50,0.7,0.95,9,185,140,45,0,0.0,nan,nan,nan
50,0.7,0.95,10,220,145,74,1,0.0045,nan,nan,167
50,0.8,0.7,1,168,123,45,0,0.0,nan,nan,nan
50,0.8,0.7,2,170,130,39,1,0.0059,nan,nan,25
50,0.8,0.7,3,232,125,103,4,0.0172,60.89,23.611,38
50,0.8,0.7,4,189,127,62,0,0.0,nan,nan,nan
50,0.8,0.7,5,160,135,25,0,0.0,nan,nan,nan
50,0.8,0.7,6,215,129,85,1,0.0047,nan,nan,99
50,0.8,0.7,7,274,123,145,6,0.0219,68.38,23.39,25
50,0.8,0.7,8,183,129,53,1,0.0055,nan,nan,28
50,0.8,0.7,9,189,134,54,1,0.0053,nan,nan,150
50,0.8,0.7,10,180,142,38,0,0.0,nan,nan,nan
50,0.8,0.8,1,168,131,37,0,0.0,nan,nan,nan
50,0.8,0.8,2,171,133,38,0,0.0,nan,nan,nan
50,0.8,0.8,3,211,128,81,2,0.0095,61.94,22.347,150
50,0.8,0.8,4,227,134,91,2,0.0088,26.2,11.244,53
50,0.8,0.8,5,182,132,49,1,0.0055,nan,nan,29
50,0.8,0.8,6,173,129,44,0,0.0,nan,nan,nan
50,0.8,0.8,7,191,134,56,1,0.0052,nan,nan,105
50,0.8,0.8,8,178,135,43,0,0.0,nan,nan,nan
50,0.8,0.8,9,220,132,86,2,0.0091,73.2,21.846,97
50,0.8,0.8,10,197,130,66,1,0.0051,nan,nan,95
50,0.8,0.9,1,175,129,45,1,0.0057,nan,nan,23
50,0.8,0.9,2,183,128,54,1,0.0055,nan,nan,174
50,0.8,0.9,3,183,132,50,1,0.0055,nan,nan,31
50,0.8,0.9,4,165,129,36,0,0.0,nan,nan,nan
50,0.8,0.9,5,162,129,33,0,0.0,nan,nan,nan
50,0.8,0.9,6,168,134,34,0,0.0,nan,nan,nan
50,0.8,0.9,7,214,130,81,3,0.014,63.87,14.06,86
50,0.8,0.9,8,228,128,98,2,0.0088,73.0,20.75,49
50,0.8,0.9,9,265,126,134,5,0.0189,87.63,19.716,21
50,0.8,0.9,10,191,140,50,1,0.0052,nan,nan,152
50,0.8,0.95,1,198,143,54,1,0.0051,nan,nan,14
50,0.8,0.95,2,203,131,71,1,0.0049,nan,nan,62
50,0.8,0.95,3,185,128,57,0,0.0,nan,nan,nan
50,0.8,0.95,4,167,134,32,1,0.006,nan,nan,1
50,0.8,0.95,5,176,135,41,0,0.0,nan,nan,nan
50,0.8,0.95,6,203,131,71,1,0.0049,nan,nan,120
50,0.8,0.95,7,205,129,75,1,0.0049,nan,nan,91
50,0.8,0.95,8,163,133,30,0,0.0,nan,nan,nan
50,0.8,0.95,9,173,127,46,0,0.0,nan,nan,nan
50,0.8,0.95,10,226,128,96,2,0.0088,34.34,7.274,103
50,0.9,0.7,1,199,131,66,2,0.0101,18.15,22.367,4
50,0.9,0.7,2,166,132,34,0,0.0,nan,nan,nan
50,0.9,0.7,3,203,130,71,2,0.0099,97.0,11.736,74
50,0.9,0.7,4,223,131,89,3,0.0135,72.69,21.985,16
50,0.9,0.7,5,203,128,72,3,0.0148,64.11,18.196,63
50,0.9,0.7,6,181,130,50,1,0.0055,nan,nan,73
50,0.9,0.7,7,187,130,55,2,0.0107,92.0,21.674,151
50,0.9,0.7,8,160,131,28,1,0.0063,nan,nan,6
50,0.9,0.7,9,227,127,96,4,0.0176,75.4,21.368,46
50,0.9,0.7,10,198,127,68,3,0.0152,109.19,19.379,31
50,0.9,0.8,1,183,138,45,0,0.0,nan,nan,nan
50,0.9,0.8,2,188,133,54,1,0.0053,nan,nan,13
50,0.9,0.8,3,167,136,31,0,0.0,nan,nan,nan
50,0.9,0.8,4,188,132,55,1,0.0053,nan,nan,106
50,0.9,0.8,5,210,130,76,4,0.019,56.45,24.815,21
50,0.9,0.8,6,176,136,40,0,0.0,nan,nan,nan
50,0.9,0.8,7,169,134,35,0,0.0,nan,nan,nan
50,0.9,0.8,8,199,129,69,1,0.005,nan,nan,119
50,0.9,0.8,9,222,133,87,2,0.009,15.28,5.145,35
50,0.9,0.8,10,205,135,69,1,0.0049,nan,nan,52
50,0.9,0.9,1,221,141,78,2,0.009,43.7,28.518,106
50,0.9,0.9,2,199,139,59,1,0.005,nan,nan,40
50,0.9,0.9,3,191,143,47,1,0.0052,nan,nan,50
50,0.9,0.9,4,191,141,50,0,0.0,nan,nan,nan
50,0.9,0.9,5,201,135,65,1,0.005,nan,nan,51
50,0.9,0.9,6,181,138,43,0,0.0,nan,nan,nan
50,0.9,0.9,7,218,139,76,3,0.0138,76.31,19.787,7
50,0.9,0.9,8,194,140,53,1,0.0052,nan,nan,80
50,0.9,0.9,9,231,137,91,3,0.013,54.15,24.937,71
50,0.9,0.9,10,200,141,58,1,0.005,nan,nan,106
50,0.9,0.95,1,203,134,68,1,0.0049,nan,nan,77
50,0.9,0.95,2,173,133,40,0,0.0,nan,nan,nan
50,0.9,0.95,3,173,128,44,1,0.0058,nan,nan,22
50,0.9,0.95,4,216,129,84,3,0.0139,54.35,13.435,75
50,0.9,0.95,5,209,127,80,2,0.0096,59.0,23.628,5
50,0.9,0.95,6,199,131,66,2,0.0101,81.7,12.125,8
50,0.9,0.95,7,190,134,55,1,0.0053,nan,nan,84
50,0.9,0.95,8,167,128,39,0,0.0,nan,nan,nan
50,0.9,0.95,9,198,122,74,2,0.0101,99.0,21.153,25
50,0.9,0.95,10,173,131,42,0,0.0,nan,nan,nan
50,0.95,0.7,1,180,133,46,1,0.0056,nan,nan,23
50,0.95,0.7,2,195,129,65,1,0.0051,nan,nan,117
50,0.95,0.7,3,205,133,69,3,0.0146,80.54,17.19,4
50,0.95,0.7,4,171,132,39,0,0.0,nan,nan,nan
50,0.95,0.7,5,219,127,89,3,0.0137,45.16,26.115,20
50,0.95,0.7,6,209,131,77,1,0.0048,nan,nan,89
50,0.95,0.7,7,177,136,41,0,0.0,nan,nan,nan
50,0.95,0.7,8,240,129,107,4,0.0167,59.94,18.919,51
50,0.95,0.7,9,200,126,71,3,0.015,109.85,19.077,102
50,0.95,0.7,10,235,137,94,4,0.017,72.67,22.271,17
50,0.95,0.8,1,210,131,77,2,0.0095,41.0,21.845,8
50,0.95,0.8,2,188,131,56,1,0.0053,nan,nan,63
50,0.95,0.8,3,203,126,73,4,0.0197,71.24,21.52,13
50,0.95,0.8,4,185,129,55,1,0.0054,nan,nan,33
50,0.95,0.8,5,199,136,62,1,0.005,nan,nan,83
50,0.95,0.8,6,190,133,55,2,0.0105,44.19,4.187,161
50,0.95,0.8,7,160,124,36,0,0.0,nan,nan,nan
50,0.95,0.8,8,237,129,105,3,0.0127,34.31,20.36,61
50,0.95,0.8,9,171,130,41,0,0.0,nan,nan,nan
50,0.95,0.8,10,204,128,74,2,0.0098,44.96,13.554,89
50,0.95,0.9,1,239,139,97,3,0.0126,89.25,24.252,24
50,0.95,0.9,2,171,137,34,0,0.0,nan,nan,nan
50,0.95,0.9,3,229,138,89,2,0.0087,77.66,25.995,93
50,0.95,0.9,4,216,140,75,1,0.0046,nan,nan,68
50,0.95,0.9,5,176,140,36,0,0.0,nan,nan,nan
50,0.95,0.9,6,188,142,46,0,0.0,nan,nan,nan
50,0.95,0.9,7,203,141,61,1,0.0049,nan,nan,63
50,0.95,0.9,8,212,143,67,2,0.0094,98.0,16.307,104
50,0.95,0.9,9,185,145,40,0,0.0,nan,nan,nan
50,0.95,0.9,10,181,142,39,0,0.0,nan,nan,nan
50,0.95,0.95,1,197,135,60,2,0.0102,104.0,13.801,8
50,0.95,0.95,2,186,127,58,1,0.0054,nan,nan,104
50,0.95,0.95,3,188,135,53,0,0.0,nan,nan,nan
50,0.95,0.95,4,229,131,96,2,0.0087,26.09,3.167,68
50,0.95,0.95,5,210,134,75,1,0.0048,nan,nan,165
50,0.95,0.95,6,195,127,66,2,0.0103,69.0,13.574,117
50,0.95,0.95,7,178,130,48,0,0.0,nan,nan,nan
50,0.95,0.95,8,189,131,56,2,0.0106,51.46,6.002,104
50,0.95,0.95,9,180,130,49,1,0.0056,nan,nan,16
50,0.95,0.95,10,198,131,66,1,0.0051,nan,nan,122
75,0.1,0.7,1,180,140,40,0,0.0,nan,nan,nan
75,0.1,0.7,2,176,138,38,0,0.0,nan,nan,nan
75,0.1,0.7,3,192,138,54,0,0.0,nan,nan,nan
75,0.1,0.7,4,203,133,69,1,0.0049,nan,nan,38
75,0.1,0.7,5,231,140,89,2,0.0087,56.0,22.571,16
75,0.1,0.7,6,226,130,93,3,0.0133,95.73,9.824,25
75,0.1,0.7,7,225,133,89,3,0.0133,50.43,10.552,7
75,0.1,0.7,8,218,131,86,1,0.0046,nan,nan,98
75,0.1,0.7,9,205,135,69,1,0.0049,nan,nan,182
75,0.1,0.7,10,174,133,41,0,0.0,nan,nan,nan
75,0.1,0.8,1,224,136,86,2,0.0089,39.25,21.144,52
75,0.1,0.8,2,200,134,65,1,0.005,nan,nan,43
75,0.1,0.8,3,194,138,55,1,0.0052,nan,nan,15
75,0.1,0.8,4,258,129,126,3,0.0116,61.37,25.964,69
75,0.1,0.8,5,187,133,53,1,0.0053,nan,nan,13
75,0.1,0.8,6,231,133,94,4,0.0173,70.81,20.131,50
75,0.1,0.8,7,233,135,96,2,0.0086,119.0,21.156,62
75,0.1,0.8,8,173,137,36,0,0.0,nan,nan,nan
75,0.1,0.8,9,214,136,76,2,0.0093,67.87,20.679,22
75,0.1,0.8,10,185,134,50,1,0.0054,nan,nan,17
75,0.1,0.9,1,183,134,49,0,0.0,nan,nan,nan
75,0.1,0.9,2,187,138,49,0,0.0,nan,nan,nan
75,0.1,0.9,3,182,139,42,1,0.0055,nan,nan,2
75,0.1,0.9,4,192,132,60,0,0.0,nan,nan,nan
75,0.1,0.9,5,194,135,59,0,0.0,nan,nan,nan
75,0.1,0.9,6,223,134,88,1,0.0045,nan,nan,146
75,0.1,0.9,7,198,133,64,1,0.0051,nan,nan,37
75,0.1,0.9,8,187,135,52,0,0.0,nan,nan,nan
75,0.1,0.9,9,187,131,56,0,0.0,nan,nan,nan
75,0.1,0.9,10,191,133,58,0,0.0,nan,nan,nan
75,0.1,0.95,1,208,133,73,2,0.0096,77.0,16.133,55
75,0.1,0.95,2,187,134,53,0,0.0,nan,nan,nan
75,0.1,0.95,3,206,135,70,1,0.0049,nan,nan,39
75,0.1,0.95,4,188,133,55,0,0.0,nan,nan,nan
75,0.1,0.95,5,194,137,56,1,0.0052,nan,nan,11
75,0.1,0.95,6,234,133,99,2,0.0085,78.0,24.182,70
75,0.1,0.95,7,224,132,89,3,0.0134,84.4,6.521,33
75,0.1,0.95,8,177,138,39,0,0.0,nan,nan,nan
75,0.1,0.95,9,186,134,52,0,0.0,nan,nan,nan
75,0.1,0.95,10,204,135,68,1,0.0049,nan,nan,48
75,0.7,0.7,1,226,136,89,1,0.0044,nan,nan,80
75,0.7,0.7,2,236,137,98,1,0.0042,nan,nan,158
75,0.7,0.7,3,222,138,82,2,0.009,86.0,31.748,37
75,0.7,0.7,4,191,139,52,0,0.0,nan,nan,nan
75,0.7,0.7,5,237,131,104,2,0.0084,110.0,17.592,62
75,0.7,0.7,6,246,131,113,2,0.0081,95.0,18.748,114
75,0.7,0.7,7,218,129,87,2,0.0092,48.16,21.833,24
75,0.7,0.7,8,191,134,57,0,0.0,nan,nan,nan
75,0.7,0.7,9,188,135,53,0,0.0,nan,nan,nan
75,0.7,0.7,10,194,133,60,1,0.0052,nan,nan,13
75,0.7,0.8,1,215,130,84,1,0.0047,nan,nan,101
75,0.7,0.8,2,186,135,50,1,0.0054,nan,nan,19
75,0.7,0.8,3,207,131,75,1,0.0048,nan,nan,49
75,0.7,0.8,4,207,133,72,2,0.0097,38.83,24.256,191
75,0.7,0.8,5,209,132,75,2,0.0096,40.11,8.076,58
75,0.7,0.8,6,216,131,84,1,0.0046,nan,nan,166
75,0.7,0.8,7,186,135,50,1,0.0054,nan,nan,159
75,0.7,0.8,8,212,129,82,1,0.0047,nan,nan,146
75,0.7,0.8,9,240,129,108,3,0.0125,56.67,21.438,71
75,0.7,0.8,10,229,129,98,2,0.0087,118.0,22.158,21
75,0.7,0.9,1,230,131,98,1,0.0043,nan,nan,148
75,0.7,0.9,2,213,127,83,3,0.0141,89.27,21.091,14
75,0.7,0.9,3,189,125,63,1,0.0053,nan,nan,15
75,0.7,0.9,4,190,133,57,0,0.0,nan,nan,nan
75,0.7,0.9,5,233,130,101,2,0.0086,100.0,23.502,41
75,0.7,0.9,6,188,133,55,0,0.0,nan,nan,nan
75,0.7,0.9,7,185,128,56,1,0.0054,nan,nan,182
75,0.7,0.9,8,175,130,45,0,0.0,nan,nan,nan
75,0.7,0.9,9,253,123,126,4,0.0158,58.52,17.465,36
75,0.7,0.9,10,245,124,119,2,0.0082,34.1,6.549,76
75,0.7,0.95,1,212,133,78,1,0.0047,nan,nan,59
75,0.7,0.95,2,221,131,88,2,0.009,86.59,10.155,123
75,0.7,0.95,3,181,134,47,0,0.0,nan,nan,nan
75,0.7,0.95,4,186,132,54,0,0.0,nan,nan,nan
75,0.7,0.95,5,253,125,124,4,0.0158,106.08,23.441,10
75,0.7,0.95,6,223,128,92,3,0.0135,89.67,18.012,46
75,0.7,0.95,7,189,128,60,1,0.0053,nan,nan,8
75,0.7,0.95,8,184,137,47,0,0.0,nan,nan,nan
75,0.7,0.95,9,167,132,35,0,0.0,nan,nan,nan
75,0.7,0.95,10,215,134,80,1,0.0047,nan,nan,186
75,0.8,0.7,1,217,131,85,1,0.0046,nan,nan,143
75,0.8,0.7,2,212,128,83,1,0.0047,nan,nan,138
75,0.8,0.7,3,227,130,96,1,0.0044,nan,nan,98
75,0.8,0.7,4,203,128,75,0,0.0,nan,nan,nan
75,0.8,0.7,5,185,130,55,0,0.0,nan,nan,nan
75,0.8,0.7,6,215,128,85,2,0.0093,72.0,28.267,33
75,0.8,0.7,7,227,126,99,2,0.0088,102.0,25.846,4
75,0.8,0.7,8,209,130,78,1,0.0048,nan,nan,32
75,0.8,0.7,9,239,129,109,1,0.0042,nan,nan,79
75,0.8,0.7,10,261,128,131,2,0.0077,107.0,12.829,85
75,0.8,0.8,1,205,131,73,1,0.0049,nan,nan,41
75,0.8,0.8,2,198,136,62,0,0.0,nan,nan,nan
75,0.8,0.8,3,175,131,44,0,0.0,nan,nan,nan
75,0.8,0.8,4,189,132,57,0,0.0,nan,nan,nan
75,0.8,0.8,5,186,133,52,1,0.0054,nan,nan,172
75,0.8,0.8,6,234,126,107,1,0.0043,nan,nan,150
75,0.8,0.8,7,174,133,41,0,0.0,nan,nan,nan
75,0.8,0.8,8,239,127,108,4,0.0167,59.09,21.477,27
75,0.8,0.8,9,249,126,118,5,0.0201,108.39,27.553,23
75,0.8,0.8,10,206,131,74,1,0.0049,nan,nan,127
75,0.8,0.9,1,220,129,88,3,0.0136,108.67,24.298,71
75,0.8,0.9,2,203,132,69,2,0.0099,124.0,11.672,146
75,0.8,0.9,3,192,135,56,1,0.0052,nan,nan,22
75,0.8,0.9,4,215,128,86,1,0.0047,nan,nan,157
75,0.8,0.9,5,205,129,75,1,0.0049,nan,nan,53
75,0.8,0.9,6,186,136,50,0,0.0,nan,nan,nan
75,0.8,0.9,7,183,128,55,0,0.0,nan,nan,nan
75,0.8,0.9,8,237,127,107,3,0.0127,75.38,21.556,68
75,0.8,0.9,9,237,130,103,4,0.0169,58.1,26.823,63
75,0.8,0.9,10,237,130,105,2,0.0084,68.08,22.131,36
75,0.8,0.95,1,267,127,135,5,0.0187,68.73,24.953,52
75,0.8,0.95,2,202,130,71,1,0.005,nan,nan,153
75,0.8,0.95,3,216,126,89,1,0.0046,nan,nan,50
75,0.8,0.95,4,173,133,40,0,0.0,nan,nan,nan
75,0.8,0.95,5,219,127,88,4,0.0183,56.27,23.995,5
75,0.8,0.95,6,175,134,41,0,0.0,nan,nan,nan
75,0.8,0.95,7,238,129,107,2,0.0084,57.96,18.977,41
75,0.8,0.95,8,239,129,108,2,0.0084,55.75,17.576,48
75,0.8,0.95,9,205,130,73,2,0.0098,78.0,21.136,40
75,0.8,0.95,10,172,132,40,0,0.0,nan,nan,nan
75,0.9,0.7,1,166,134,32,0,0.0,nan,nan,nan
75,0.9,0.7,2,247,130,116,1,0.004,nan,nan,91
75,0.9,0.7,3,211,130,80,1,0.0047,nan,nan,146
75,0.9,0.7,4,273,129,141,3,0.011,78.67,23.397,18
75,0.9,0.7,5,189,134,54,1,0.0053,nan,nan,25
75,0.9,0.7,6,242,130,110,2,0.0083,119.0,20.276,86
75,0.9,0.7,7,202,130,70,2,0.0099,61.85,19.475,3
75,0.9,0.7,8,232,128,102,2,0.0086,168.0,20.219,52
75,0.9,0.7,9,230,129,99,2,0.0087,66.0,20.191,53
75,0.9,0.7,10,225,129,95,1,0.0044,nan,nan,83
75,0.9,0.8,1,219,129,88,2,0.0091,31.94,5.458,56
75,0.9,0.8,2,237,131,105,1,0.0042,nan,nan,156
75,0.9,0.8,3,202,131,70,1,0.005,nan,nan,48
75,0.9,0.8,4,205,123,80,2,0.0098,60.47,6.315,124
75,0.9,0.8,5,229,123,104,2,0.0087,51.24,29.625,96
75,0.9,0.8,6,183,129,54,0,0.0,nan,nan,nan
75,0.9,0.8,7,228,122,103,3,0.0132,47.84,31.78,28
75,0.9,0.8,8,207,125,81,1,0.0048,nan,nan,56
75,0.9,0.8,9,192,122,69,1,0.0052,nan,nan,49
75,0.9,0.8,10,219,124,93,2,0.0091,166.0,21.131,92
75,0.9,0.9,1,202,138,63,1,0.005,nan,nan,14
75,0.9,0.9,2,210,140,70,0,0.0,nan,nan,nan
75,0.9,0.9,3,259,135,122,2,0.0077,14.32,28.711,93
75,0.9,0.9,4,201,143,58,0,0.0,nan,nan,nan
75,0.9,0.9,5,219,128,88,3,0.0137,76.0,22.739,168
75,0.9,0.9,6,211,127,81,3,0.0142,136.46,24.197,1
75,0.9,0.9,7,241,128,111,2,0.0083,25.86,3.369,99
75,0.9,0.9,8,238,127,107,4,0.0168,93.37,21.487,59
75,0.9,0.9,9,181,135,46,0,0.0,nan,nan,nan
75,0.9,0.9,10,224,130,92,2,0.0089,37.0,17.541,3
75,0.9,0.95,1,196,128,64,4,0.0204,69.86,17.287,162
75,0.9,0.95,2,217,133,82,2,0.0092,39.74,20.261,156
75,0.9,0.95,3,204,132,71,1,0.0049,nan,nan,159
75,0.9,0.95,4,227,131,95,1,0.0044,nan,nan,171
75,0.9,0.95,5,178,129,49,0,0.0,nan,nan,nan
75,0.9,0.95,6,202,128,71,3,0.0149,48.01,19.34,30
75,0.9,0.95,7,222,130,91,1,0.0045,nan,nan,109
75,0.9,0.95,8,243,127,114,2,0.0082,56.0,23.166,77
75,0.9,0.95,9,195,132,63,0,0.0,nan,nan,nan
75,0.9,0.95,10,223,129,92,2,0.009,54.0,21.719,5
75,0.95,0.7,1,216,131,84,1,0.0046,nan,nan,101
75,0.95,0.7,2,199,134,64,1,0.005,nan,nan,35
75,0.95,0.7,3,213,129,82,2,0.0094,71.0,7.402,172
75,0.95,0.7,4,238,125,110,3,0.0126,91.33,22.624,5
75,0.95,0.7,5,235,128,106,1,0.0043,nan,nan,136
75,0.95,0.7,6,251,129,120,2,0.008,46.56,22.061,159
75,0.95,0.7,7,196,134,62,0,0.0,nan,nan,nan
75,0.95,0.7,8,201,130,71,0,0.0,nan,nan,nan
75,0.95,0.7,9,170,133,37,0,0.0,nan,nan,nan
75,0.95,0.7,10,200,130,69,1,0.005,nan,nan,183
75,0.95,0.8,1,181,129,52,0,0.0,nan,nan,nan
75,0.95,0.8,2,177,125,52,0,0.0,nan,nan,nan
75,0.95,0.8,3,198,133,65,0,0.0,nan,nan,nan
75,0.95,0.8,4,189,133,56,0,0.0,nan,nan,nan
75,0.95,0.8,5,180,137,43,0,0.0,nan,nan,nan
75,0.95,0.8,6,236,129,104,3,0.0127,90.8,20.806,69
75,0.95,0.8,7,247,130,113,4,0.0162,78.98,21.606,14
75,0.95,0.8,8,232,131,98,3,0.0129,60.07,19.651,6
75,0.95,0.8,9,203,132,70,1,0.0049,nan,nan,37
75,0.95,0.8,10,217,132,84,1,0.0046,nan,nan,111
75,0.95,0.9,1,254,123,128,3,0.0118,61.73,20.07,77
75,0.95,0.9,2,186,131,55,0,0.0,nan,nan,nan
75,0.95,0.9,3,251,125,120,6,0.0239,56.23,16.928,125
75,0.95,0.9,4,219,129,88,2,0.0091,35.45,14.924,103
75,0.95,0.9,5,200,131,68,1,0.005,nan,nan,30
75,0.95,0.9,6,173,131,42,0,0.0,nan,nan,nan
75,0.95,0.9,7,190,132,58,0,0.0,nan,nan,nan
75,0.95,0.9,8,217,130,86,1,0.0046,nan,nan,99
75,0.95,0.9,9,224,128,94,2,0.0089,150.0,22.17,96
75,0.95,0.9,10,172,131,41,0,0.0,nan,nan,nan
75,0.95,0.95,1,254,128,124,2,0.0079,55.71,20.662,97
75,0.95,0.95,2,206,131,75,0,0.0,nan,nan,nan
75,0.95,0.95,3,179,130,49,0,0.0,nan,nan,nan
75,0.95,0.95,4,188,130,56,2,0.0106,71.79,14.297,6
75,0.95,0.95,5,178,134,44,0,0.0,nan,nan,nan
75,0.95,0.95,6,243,125,115,3,0.0123,93.88,21.367,129
75,0.95,0.95,7,265,125,136,4,0.0151,77.92,18.566,72
75,0.95,0.95,8,200,132,67,1,0.005,nan,nan,26
75,0.95,0.95,9,234,126,105,3,0.0128,99.33,8.101,46
75,0.95,0.95,10,188,129,59,0,0.0,nan,nan,nan
