individual,road_points,test_outcome,description,timestamp
"[[115.63487487393255, 27, 111, 112, 21, 99, 138], [5.0, 28, 56, 84, 112, 140, 168]]","[(115.63487487393255, 5.0), (113.02721052236704, 5.695348586589357), (110.54646728253118, 6.394409486632874), (108.18883751927603, 7.097108271086306), (105.95057030283097, 7.803371635744042), (103.82797144061348, 8.51312738984853), (101.8174035002004, 9.226304444757629), (99.9152858234602, 9.942832802669944), (98.11809453184758, 10.662643545408132), (96.42236252285869, 11.385668823260175), (94.82467945764891, 12.11184184387861), (93.32169173981131, 12.841096861237734), (91.91010248531698, 13.573369164648785), (90.58667148361711, 14.308595067833089), (89.34821514990585, 15.046711898053116), (88.19160646854581, 15.78765798530163), (87.11377492765403, 16.531372651548672), (86.11170644485026, 17.277796200046602), (85.1824432841663, 18.026869904693072), (84.32308396411685, 18.77853599945192), (83.53078315693242, 19.53273766783217), (82.80275157895326, 20.289419032424842), (82.13625587218486, 21.048525144497845), (81.52861847701529, 21.81000197364873), (80.97721749609364, 22.57379639751554), (80.4794865493705, 23.339856191545493), (80.0329146202995, 24.10813001882178), (79.63504589320064, 24.878567419948148), (79.28347958178517, 25.651118802991668), (78.97586974884166, 26.425735433483204), (78.70992511708421, 27.202369424476156), (78.48340887116157, 27.980973726662906), (78.29413845082826, 28.76150211854939), (78.13998533527686, 29.543909196687586), (78.01887481863199, 30.32815036596588), (77.92878577660598, 31.114181829957655), (77.86775042431583, 31.90196058132752), (77.83385406526169, 32.69144439229578), (77.82523483146718, 33.482591805160716), (77.84008341478072, 34.275362122878825), (77.87664278933916, 35.06971539970322), (77.93320792519185, 35.8656124318797), (78.00812549308742, 36.66301474840105), (78.09979356042139, 37.461884601819186), (78.20666127834512, 38.26218495911522), (78.3272285600373, 39.06387949262768), (78.46004575013552, 39.866932571038404), (78.60371328533083, 40.67130925041677), (78.75688134612274, 41.47697526532155), (78.91824949973622, 42.28389701996089), (79.08656633420046, 43.09204157941034), (79.26062908358844, 43.901376660888666), (79.4392832444188, 44.71187062509173), (79.62142218321874, 45.52349246758435), (79.80598673524858, 46.33621181025009), (79.99196479438824, 47.14999889279914), (80.17839089418426, 47.96482456433373), (80.36434578005965, 48.780660274972306), (80.5489559726842, 49.59747806753081), (80.73139332250673, 50.415250569262454), (80.91087455544933, 51.23395098365552), (81.08666080976187, 52.05355308228851), (81.25805716403963, 52.87403119674414), (81.42441215640122, 53.69536021058056), (81.58511729482852, 54.5175155513609), (81.73960655866848, 55.34047318274089), (81.88735589129539, 56.164209596613865), (82.02788268393613, 56.988701805314655), (82.1607452506557, 57.81392733388056), (82.28554229450486, 58.639864212370725), (82.40191236482954, 59.4664909682437), (82.50953330574087, 60.29378661879221), (82.60812169574788, 61.12173066363684), (82.69743227855093, 61.95030307727692), (82.77725738499682, 62.77948430169977), (82.84742634619595, 63.60925523904795), (82.90780489779985, 64.43959724434401), (82.95829457544185, 65.27049211827398), (82.99883210133784, 66.10192210002802), (83.02938876204917, 66.9338698601996), (83.04996977740744, 67.76631849374253), (83.06061366059978, 68.59925151298555), (83.06139156941698, 69.43265284070563), (83.05240664866204, 70.26650680325858), (83.03379336372078, 71.10079812376792), (83.00571682529407, 71.93551191537182), (82.96837210529102, 72.77063367452752), (82.92198354388458, 73.60614927437447), (82.86680404772773, 74.44204495815478), (82.8031143793319, 75.27830733269184), (82.73122243760676, 76.11492336192728), (82.65146252956103, 76.95188036051505), (82.56419463316577, 77.7891659874745), (82.4698036513783, 78.62676823990061), (82.36869865732815, 79.46467544673251), (82.26131213066452, 80.30287626258021), (82.1480991850648, 81.14135966160852), (82.02953678690554, 81.98011493148007), (81.9061229650939, 82.81913166735524), (81.77837601206134, 83.6583997659506), (81.64683367591876, 84.4979094196554), (81.51205234377265, 85.33765111070556), (81.3746062162036, 86.17761560541611), (81.23508647290556, 87.01779394847136), (81.09410042948718, 87.85817745727299), (80.95227068543439, 88.6987577163463), (80.81023426323452, 89.53952657180423), (80.66864173866219, 90.38047612586959), (80.52815636222647, 91.22159873145488), (80.38945317177955, 92.06288698680048), (80.25321809628736, 92.90433373017059), (80.12014705076098, 93.74593203460708), (79.99094502235053, 94.58767520274165), (79.86632514759955, 95.42955676166534), (79.74700778086188, 96.27157045785673), (79.63371955387936, 97.11371025216756), (79.52719242652137, 97.95597031486658), (79.42816272868599, 98.79834502074132), (79.33737019336237, 99.64082894425776), (79.25555698085502, 100.48341685477804), (79.18346669416923, 101.32610371183605), (79.12184338555835, 102.16888466047125), (79.07143055423245, 103.01175502662005), (79.03297013522851, 103.85471031256542), (79.0072014794422, 104.69774619244443), (78.9948603248211, 105.54085850781382), (78.99667775871957, 106.38404326327334), (79.01337917141498, 107.22729662214721), (79.04568320078575, 108.07061490222358), (79.09430066815055, 108.91399457155177), (79.15993350526938, 109.7574322442977), (79.24327367250595, 110.60092467665714), (79.34500206815167, 111.44446876282706), (79.46578742891123, 112.28806153103469), (79.60628522154954, 113.13170013962484), (79.76713652570048, 113.97538187320507), (79.94896690783682, 114.81910413884877), (80.15238528640198, 115.66286446235637), (80.37798278810322, 116.50666048457418), (80.62633159536622, 117.35048995777166), (80.89798378495146, 118.19435074207634), (81.19347015773187, 119.03824080196674), (81.51329905963222, 119.8821582028234), (81.85795519372986, 120.72610110753773), (82.22789842351716, 121.57006777317883), (82.62356256732534, 122.41405654771849), (83.04535418390985, 123.25806586681378), (83.49365134919745, 124.10209425064805), (83.96880242419456, 124.9461403008295), (84.47112481405738, 125.790202697348), (85.00090371832331, 126.63428019558971), (85.55839087230412, 127.47837162340969), (86.1438032796405, 128.32247587826262), (86.75732193601823, 129.16659192439133), (87.39909054404582, 130.01071879007327), (88.06921421929371, 130.85485556492517), (88.76775818749498, 131.69900139726536), (89.4947464729076, 132.54315549153435), (90.25016057783834, 133.3873171057732), (91.03393815332785, 134.23148554915994), (91.84597166099775, 135.0756601796038), (92.68610702605878, 135.91984040139766), (93.55414228148094, 136.7640256629283), (94.4498262033248, 137.60821545444466), (95.37285693723445, 138.45240930588403), (96.32288061609205, 139.2966067847562), (97.29948996883387, 140.14080749408575), (98.3022229204278, 140.98501107041204), (99.33056118301258, 141.82921718184744), (100.38392883819816, 142.6734255261932), (101.46169091052815, 143.51763582911366), (102.5631519321033, 144.3618478423681), (103.68755449836682, 145.20606134210078), (104.8340778150511, 146.05027612718897), (106.00183623628598, 146.8944920176486), (107.1898777938685, 147.7387088530982), (108.39718271769438, 148.58292649128094), (109.62266194735072, 149.42714480664415), (110.86515563487063, 150.27136368897732), (112.12343163864887, 151.11558304210763), (113.39618400851953, 151.95980278265375), (114.68203146199491, 152.8040228388375), (115.97951585166612, 153.6482431493535), (117.28710062376513, 154.4924636622968), (118.60316926788823, 155.3366843341483), (119.92602375788134, 156.18090512881844), (121.25388298388643, 157.02512601674863), (122.58488117554987, 157.86934697407085), (123.91706631639221, 158.71356798182492), (125.24839854933909, 159.55778902523394), (126.5767485734143, 160.40201009303775), (127.89989603159403, 161.2462311768842), (129.2155278898225, 162.09045227077848), (130.52123680718975, 162.93467337059047), (131.81451949727, 163.77889447361977), (133.09277508062246, 164.62311557821923), (134.3533034284531, 165.4673366834758), (135.5933034974382, 166.31155778894987), (136.80987165570934, 167.15577889447243), (138.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_c\POP-75_cxpb-0.95_mutpb-0.7\7-RUN_POP-75_cxpb-0.95_mutpb-0.7_29052022-092504/sim_test_34781_29052022-092504,29052022-094613
"[[87.41563316058338, 16, 61, 141, 22, 109, 79], [5.0, 28, 56, 84, 112, 140, 168]]","[(87.41563316058338, 5.0), (85.30628563990551, 5.695348586589357), (83.2838698380409, 6.394409486632874), (81.34709574114393, 7.097108271086306), (79.49464190689962, 7.803371635744042), (77.72515722822736, 8.51312738984853), (76.0372626719588, 9.226304444757629), (74.42955299248992, 9.942832802669944), (72.9005984204083, 10.662643545408132), (71.44894632609414, 11.385668823260175), (70.07312285829637, 12.11184184387861), (68.7716345576828, 12.841096861237734), (67.54296994536497, 13.573369164648785), (66.38560108639744, 14.308595067833089), (65.29798512825147, 15.046711898053116), (64.27856581426339, 15.78765798530163), (63.32577497205734, 16.531372651548672), (62.438033976942364, 17.277796200046602), (61.613755190284216, 18.026869904693072), (60.851343372851424, 18.77853599945192), (60.14919707313603, 19.53273766783217), (59.50570999064882, 20.289419032424842), (58.919272314188746, 21.048525144497845), (58.38827203508724, 21.81000197364873), (57.91109623542657, 22.57379639751554), (57.48613235123319, 23.339856191545493), (57.11176941064511, 24.10813001882178), (56.786399247053986, 24.878567419948148), (56.50841768722168, 25.651118802991668), (56.2762257143711, 26.425735433483204), (56.08823060625198, 27.202369424476156), (55.942847048180596, 27.980973726662906), (55.83849822105432, 28.76150211854939), (55.773616864340596, 29.543909196687586), (55.746646314040156, 30.32815036596588), (55.756041515625235, 31.114181829957655), (55.8002700119517, 31.90196058132752), (55.87781290614604, 32.69144439229578), (55.9871657994667, 33.482591805160716), (56.12683970413973, 34.275362122878825), (56.295361931169495, 35.06971539970322), (56.491276953123055, 35.8656124318797), (56.71314724188968, 36.66301474840105), (56.959554081414616, 37.461884601819186), (57.229098355407096, 38.26218495911522), (57.52040131002345, 39.06387949262768), (57.83210529152391, 39.866932571038404), (58.1628744589046, 40.67130925041677), (58.511395471503604, 41.47697526532155), (58.87637815158152, 42.28389701996089), (59.25655612187681, 43.09204157941034), (59.65068741813526, 43.901376660888666), (60.057555076614136, 44.71187062509173), (60.47596769656077, 45.52349246758435), (60.90475997766557, 46.33621181025009), (61.34279323248981, 47.14999889279914), (61.78895587386725, 47.96482456433373), (62.24216387728106, 48.780660274972306), (62.70136121821461, 49.59747806753081), (63.16552028447688, 50.415250569262454), (63.63364226350281, 51.23395098365552), (64.10475750462707, 52.05355308228851), (64.57792585633378, 52.87403119674414), (65.05223697847934, 53.69536021058056), (65.52681062949044, 54.5175155513609), (66.00079692853684, 55.34047318274089), (66.47337659267751, 56.164209596613865), (66.94376114898272, 56.988701805314655), (67.41119312162928, 57.81392733388056), (67.87494619397116, 58.639864212370725), (68.33432534558435, 59.4664909682437), (68.78866696428574, 60.29378661879221), (69.2373389331273, 61.12173066363684), (69.67974069236418, 61.95030307727692), (70.11530327639713, 62.77948430169977), (70.54348932569043, 63.60925523904795), (70.96379307366264, 64.43959724434401), (71.37574030855355, 65.27049211827398), (71.77888831026446, 66.10192210002802), (72.17282576217329, 66.9338698601996), (72.55717263792452, 67.76631849374253), (72.93158006319273, 68.59925151298555), (73.29573015242181, 69.43265284070563), (73.64933582053756, 70.26650680325858), (73.99214056963544, 71.10079812376792), (74.32391825064266, 71.93551191537182), (74.64447279995441, 72.77063367452752), (74.95363795104522, 73.60614927437447), (75.25127692105413, 74.44204495815478), (75.53728207234485, 75.27830733269184), (75.81157454904022, 76.11492336192728), (76.07410388853074, 76.95188036051505), (76.32484760795863, 77.7891659874745), (76.56381076567523, 78.62676823990061), (76.79102549767344, 79.46467544673251), (77.0065505289949, 80.30287626258021), (77.21047066011067, 81.14135966160852), (77.40289622827792, 81.98011493148007), (77.58396254386955, 82.81913166735524), (77.7538293016791, 83.6583997659506), (77.9126799672004, 84.4979094196554), (78.0607211378808, 85.33765111070556), (78.19818187934973, 86.17761560541611), (78.3253130366214, 87.01779394847136), (78.44238652027185, 87.85817745727299), (78.5496945675907, 88.6987577163463), (78.64754897870742, 89.53952657180423), (78.7362803276918, 90.38047612586959), (78.81623714862923, 91.22159873145488), (78.88778509667016, 92.06288698680048), (78.95130608405437, 92.90433373017059), (79.00719739110941, 93.74593203460708), (79.05587075222373, 94.58767520274165), (79.09775141679417, 95.42955676166534), (79.13327718514805, 96.27157045785673), (79.16289741943964, 97.11371025216756), (79.18707202952112, 97.95597031486658), (79.20627043378812, 98.79834502074132), (79.2209704949996, 99.64082894425776), (79.2316574310724, 100.48341685477804), (79.23882270085001, 101.32610371183605), (79.24296286484612, 102.16888466047125), (79.24457842096236, 103.01175502662005), (79.24417261518083, 103.85471031256542), (79.2422502272308, 104.69774619244443), (79.23931633123016, 105.54085850781382), (79.23587503130116, 106.38404326327334), (79.23242817216074, 107.22729662214721), (79.2294740246853, 108.07061490222358), (79.22750594644998, 108.91399457155177), (79.2270110172424, 109.7574322442977), (79.22846864955086, 110.60092467665714), (79.2323491740271, 111.44446876282706), (79.23911239992347, 112.28806153103469), (79.24920615050459, 113.13170013962484), (79.26306477343356, 113.97538187320507), (79.28110762613252, 114.81910413884877), (79.3037375361179, 115.66286446235637), (79.33133923630983, 116.50666048457418), (79.36427777531648, 117.35048995777166), (79.40289690269242, 118.19435074207634), (79.44751742917178, 119.03824080196674), (79.49843556187578, 119.8821582028234), (79.5559212144947, 120.72610110753773), (79.62021629244445, 121.57006777317883), (79.69153295299753, 122.41405654771849), (79.77005184038843, 123.25806586681378), (79.85592029589372, 124.10209425064805), (79.94925054288632, 124.9461403008295), (80.05011784686458, 125.790202697348), (80.15855865045556, 126.63428019558971), (80.27456868339294, 127.47837162340969), (80.39810104746938, 128.32247587826262), (80.52906427646346, 129.16659192439133), (80.6673203710408, 130.01071879007327), (80.8126828086301, 130.85485556492517), (80.96491452827328, 131.69900139726536), (81.1237258904503, 132.54315549153435), (81.28877261187849, 133.3873171057732), (81.45965367528615, 134.23148554915994), (81.6359092141609, 135.0756601796038), (81.8170183724723, 135.91984040139766), (82.00239713936914, 136.7640256629283), (82.19139615885096, 137.60821545444466), (82.38329851441438, 138.45240930588403), (82.57731748867363, 139.2966067847562), (82.77259429795564, 140.14080749408575), (82.96819580186971, 140.98501107041204), (83.16311218785165, 141.82921718184744), (83.35625463068217, 142.6734255261932), (83.5464529269801, 143.51763582911366), (83.73245310466986, 144.3618478423681), (83.91291500742344, 145.20606134210078), (84.08640985407692, 146.05027612718897), (84.25141777302153, 146.8944920176486), (84.40632531156896, 147.7387088530982), (84.54942292029143, 148.58292649128094), (84.6789024123361, 149.42714480664415), (84.79285439771391, 150.27136368897732), (84.88926569256304, 151.11558304210763), (84.96601670338677, 151.95980278265375), (85.02087878626584, 152.8040228388375), (85.05151158104528, 153.6482431493535), (85.05546032049574, 154.4924636622968), (85.03015311444929, 155.3366843341483), (84.97289820890973, 156.18090512881844), (84.88088122013731, 157.02512601674863), (84.75116234370807, 157.86934697407085), (84.58067353854754, 158.71356798182492), (84.36621568593887, 159.55778902523394), (84.10445572350565, 160.40201009303775), (83.79192375416906, 161.2462311768842), (83.42501013007953, 162.09045227077848), (82.99996251152287, 162.93467337059047), (82.51288290080092, 163.77889447361977), (81.95972465108669, 164.62311557821923), (81.33628945025393, 165.4673366834758), (80.6382242796812, 166.31155778894987), (79.86101834803043, 167.15577889447243), (79.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_c\POP-75_cxpb-0.95_mutpb-0.7\7-RUN_POP-75_cxpb-0.95_mutpb-0.7_29052022-092504/sim_test_34974_29052022-092504,29052022-102419
"[[84.27053906927797, 131, 171, 21, 22, 71, 94], [5.0, 28, 56, 84, 112, 140, 168]]","[(84.27053906927797, 5.0), (85.67645844337684, 5.695348586589357), (87.07455880702912, 6.394409486632874), (88.46222719542747, 7.097108271086306), (89.83696656204351, 7.803371635744042), (91.1963935865006, 8.51312738984853), (92.53823649915628, 9.226304444757629), (93.8603329223934, 9.942832802669944), (95.16062772862135, 10.662643545408132), (96.43717091498597, 11.385668823260175), (97.68811549478954, 12.11184184387861), (98.91171540561943, 12.841096861237734), (100.10632343418641, 13.573369164648785), (101.27038915787242, 14.308595067833089), (102.40245690298731, 15.046711898053116), (103.50116371973546, 15.78765798530163), (104.56523737389134, 16.531372651548672), (105.59349435518445, 17.277796200046602), (106.58483790239396, 18.026869904693072), (107.53825604515204, 18.77853599945192), (108.45281966245727, 19.53273766783217), (109.32768055789707, 20.289419032424842), (110.16206955157931, 21.048525144497845), (110.95529458877363, 21.81000197364873), (111.70673886526149, 22.57379639751554), (112.4158589693967, 23.339856191545493), (113.08218304087409, 24.10813001882178), (113.70530894620809, 24.878567419948148), (114.28490247092087, 25.651118802991668), (114.82069552843915, 26.425735433483204), (115.31248438570127, 27.202369424476156), (115.76012790547269, 27.980973726662906), (116.16354580537156, 28.76150211854939), (116.52271693360329, 29.543909196687586), (116.83767756140428, 30.32815036596588), (117.10851969219557, 31.114181829957655), (117.33538938744539, 31.90196058132752), (117.5184851092412, 32.69144439229578), (117.65805607957111, 33.482591805160716), (117.75440065631426, 34.275362122878825), (117.80786472594164, 35.06971539970322), (117.81884011292466, 35.8656124318797), (117.78776300585453, 36.66301474840105), (117.71511240027027, 37.461884601819186), (117.60140855819571, 38.26218495911522), (117.4472114843873, 39.06387949262768), (117.25311941928902, 39.866932571038404), (117.01976734869913, 40.67130925041677), (116.74782553014424, 41.47697526532155), (116.4379980359636, 42.28389701996089), (116.09102131310324, 43.09204157941034), (115.70766275961817, 43.901376660888666), (115.28871931788517, 44.71187062509173), (114.83501608452417, 45.52349246758435), (114.34740493702908, 46.33621181025009), (113.8267631771088, 47.14999889279914), (113.27399219073581, 47.96482456433373), (112.69001612490621, 48.780660274972306), (112.07578058110745, 49.59747806753081), (111.43225132549617, 50.415250569262454), (110.76041301578577, 51.23395098365552), (110.06126794484186, 52.05355308228851), (109.335834800989, 52.87403119674414), (108.5851474450252, 53.69536021058056), (107.81025370394654, 54.5175155513609), (107.0122141813814, 55.34047318274089), (106.19210108473267, 56.164209596613865), (105.35099706903138, 56.988701805314655), (104.48999409749787, 57.81392733388056), (103.61019231881293, 58.639864212370725), (102.71269896109918, 59.4664909682437), (101.79862724260983, 60.29378661879221), (100.8690952991289, 61.12173066363684), (99.9252251280794, 61.95030307727692), (98.96814154934121, 62.77948430169977), (97.9989711827789, 63.60925523904795), (97.01884144247765, 64.43959724434401), (96.02887954768985, 65.27049211827398), (95.03021155049034, 66.10192210002802), (94.0239613801409, 66.9338698601996), (93.01124990416464, 67.76631849374253), (91.993194006129, 68.59925151298555), (90.97090568013898, 69.43265284070563), (89.94549114203895, 70.26650680325858), (88.91804995732406, 71.10079812376792), (87.88967418576146, 71.93551191537182), (86.86144754271986, 72.77063367452752), (85.83444457720952, 73.60614927437447), (84.80972986663095, 74.44204495815478), (83.78835722823305, 75.27830733269184), (82.77136894728088, 76.11492336192728), (81.75979502193213, 76.95188036051505), (80.75465242482396, 77.7891659874745), (79.75694438136823, 78.62676823990061), (78.76765966475642, 79.46467544673251), (77.78777190767438, 80.30287626258021), (76.81823893072522, 81.14135966160852), (75.86000208756316, 81.98011493148007), (74.91398562673533, 82.81913166735524), (73.9810960702336, 83.6583997659506), (73.06222160875586, 84.4979094196554), (72.15823151367597, 85.33765111070556), (71.26997556572404, 86.17761560541611), (70.39828350037513, 87.01779394847136), (69.54396446994795, 87.85817745727299), (68.70780652241248, 88.6987577163463), (67.89057609690727, 89.53952657180423), (67.09301753596588, 90.38047612586959), (66.31585261445277, 91.22159873145488), (65.55978008520837, 92.06288698680048), (64.8254752414039, 92.90433373017059), (64.11358949560497, 93.74593203460708), (63.42474997554502, 94.58767520274165), (62.75955913660786, 95.42955676166534), (62.11859439101968, 96.27157045785673), (61.50240775375022, 97.11371025216756), (60.911525505123585, 97.95597031486658), (60.34644787013811, 98.79834502074132), (59.80764871449579, 99.64082894425776), (59.29557525734096, 100.48341685477804), (58.810647800708274, 101.32610371183605), (58.35325947568029, 102.16888466047125), (57.92377600525397, 103.01175502662005), (57.522535483916954, 103.85471031256542), (57.149848173932995, 104.69774619244443), (56.805996318336646, 105.54085850781382), (56.49123397063755, 106.38404326327334), (56.20578684123379, 107.22729662214721), (55.94985216053492, 108.07061490222358), (55.72359855879393, 108.91399457155177), (55.527165962649, 109.7574322442977), (55.36066550837428, 110.60092467665714), (55.22417947184017, 111.44446876282706), (55.11776121518291, 112.28806153103469), (55.04143515018352, 113.13170013962484), (54.99519671835611, 113.97538187320507), (54.979012387745485, 114.81910413884877), (54.99281966643423, 115.66286446235637), (55.03652713275889, 116.50666048457418), (55.11001448223586, 117.35048995777166), (55.213132591196256, 118.19435074207634), (55.345703597130424, 119.03824080196674), (55.50752099574164, 119.8821582028234), (55.69834975470915, 120.72610110753773), (55.917926444160706, 121.57006777317883), (56.165959383854315, 122.41405654771849), (56.44212880706932, 123.25806586681378), (56.74608704120701, 124.10209425064805), (57.077458705100376, 124.9461403008295), (57.435840923033304, 125.790202697348), (57.82080355546914, 126.63428019558971), (58.23188944648855, 127.47837162340969), (58.6686146879368, 128.32247587826262), (59.13046890028035, 129.16659192439133), (59.616915530172676, 130.01071879007327), (60.12739216472973, 130.85485556492517), (60.66131086251444, 131.69900139726536), (61.21805850123076, 132.54315549153435), (61.79699714212701, 133.3873171057732), (62.39746441110853, 134.23148554915994), (63.01877389655972, 135.0756601796038), (63.66021556387548, 135.91984040139766), (64.32105618670184, 136.7640256629283), (65.0005397948862, 137.60821545444466), (65.69788813913655, 138.45240930588403), (66.41230117239049, 139.2966067847562), (67.14295754789315, 140.14080749408575), (67.88901513398484, 140.98501107041204), (68.64961154559782, 141.82921718184744), (69.42386469246242, 142.6734255261932), (70.2108733440227, 143.51763582911366), (71.0097177110612, 144.3618478423681), (71.81946004403324, 145.20606134210078), (72.63914524811057, 146.05027612718897), (73.46780151493417, 146.8944920176486), (74.30444097107653, 147.7387088530982), (75.14806034321347, 148.58292649128094), (75.99764164000486, 149.42714480664415), (76.85215285068517, 150.27136368897732), (77.71054866036303, 151.11558304210763), (78.57177118203026, 151.95980278265375), (79.43475070528028, 152.8040228388375), (80.29840646173585, 153.6482431493535), (81.16164740718614, 154.4924636622968), (82.02337302043313, 155.3366843341483), (82.8824741188474, 156.18090512881844), (83.73783369063327, 157.02512601674863), (84.58832774380328, 157.86934697407085), (85.43282617186202, 158.71356798182492), (86.27019363619922, 159.55778902523394), (87.09929046519245, 160.40201009303775), (87.9189735700188, 161.2462311768842), (88.72809737717627, 162.09045227077848), (89.52551477771424, 162.93467337059047), (90.3100780931734, 163.77889447361977), (91.08064005823512, 164.62311557821923), (91.83605482007991, 165.4673366834758), (92.57517895445561, 166.31155778894987), (93.29687249845445, 167.15577889447243), (94.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_c\POP-75_cxpb-0.95_mutpb-0.7\7-RUN_POP-75_cxpb-0.95_mutpb-0.7_29052022-092504/sim_test_35148_29052022-092504,29052022-104656
