"(1, 2)",0.8132829091081688
"(1, 3)",0.7767028096483175
"(1, 4)",1.7691206381291196
"(1, 5)",0.0
"(1, 6)",1.83897838492797
"(1, 7)",1.3372890877855315
"(1, 8)",1.5465837862271665
"(1, 9)",1.9652454747220747
"(1, 10)",1.079299141781709
"(1, 11)",1.9066961102550215
"(1, 12)",2.7845922645036505
"(1, 13)",1.2895722801145935
"(2, 3)",0.5804636000929652
"(2, 4)",2.251761089557077
"(2, 5)",0.8132829091081688
"(2, 6)",1.4511790421366955
"(2, 7)",1.132382804521633
"(2, 8)",1.6817175604624939
"(2, 9)",1.666041147065981
"(2, 10)",1.1183571358362596
"(2, 11)",2.468014826373821
"(2, 12)",3.3536198760029463
"(2, 13)",1.9424121708488653
"(3, 4)",1.97957855663111
"(3, 5)",0.7767028096483175
"(3, 6)",1.8098420159300639
"(3, 7)",1.1042174386265704
"(3, 8)",1.6026792236724272
"(3, 9)",1.5427679416315052
"(3, 10)",1.201051596712702
"(3, 11)",2.148775256594205
"(3, 12)",3.0239035143840036
"(3, 13)",1.4827382856038331
"(4, 5)",1.7691206381291196
"(4, 6)",3.3056639738982905
"(4, 7)",2.704725737042321
"(4, 8)",1.938315735076968
"(4, 9)",2.4605998475729183
"(4, 10)",2.5513468540988473
"(4, 11)",2.045844044709985
"(4, 12)",1.9257438766609116
"(4, 13)",2.051567378495231
"(5, 6)",1.83897838492797
"(5, 7)",1.3372890877855315
"(5, 8)",1.5465837862271665
"(5, 9)",1.9652454747220747
"(5, 10)",1.079299141781709
"(5, 11)",1.9066961102550215
"(5, 12)",2.7845922645036505
"(5, 13)",1.2895722801145935
"(6, 7)",1.8437987537191323
"(6, 8)",1.4755806149227038
"(6, 9)",2.4954478694571574
"(6, 10)",1.3494175742268177
"(6, 11)",1.8947565529580022
"(6, 12)",2.7735849494612244
"(6, 13)",1.3174234284493964
"(7, 8)",2.5300244723991048
"(7, 9)",0.7537331669316173
"(7, 10)",0.8368581668123928
"(7, 11)",2.7530863558875067
"(7, 12)",3.602139003233888
"(7, 13)",1.8412968248743717
"(8, 9)",2.2874865818791887
"(8, 10)",2.4800703579086947
"(8, 11)",1.2392445690932812
"(8, 12)",2.050936630168863
"(8, 13)",1.2529490076935421
"(9, 10)",1.3961006835210592
"(9, 11)",2.4874612742234934
"(9, 12)",3.1813977614198574
"(9, 13)",1.5434936834000033
"(10, 11)",2.5220959054288414
"(10, 12)",3.307650668039793
"(10, 13)",1.448828478255091
"(11, 12)",1.0768042806898594
"(11, 13)",1.2377931277188292
"(12, 13)",1.8671877116978108
