"(1, 2)",3.2670036344885047
"(1, 3)",3.0972299226853734
"(1, 4)",1.363134227851826
"(1, 5)",4.360715913419181
"(1, 6)",1.9526797967284235
"(1, 7)",4.506667933072581
"(1, 8)",3.938559563533626
"(1, 9)",1.7344187678619936
"(1, 10)",2.488438146662395
"(1, 11)",2.6689990701688835
"(1, 12)",3.594538792231746
"(1, 13)",2.0317716146645597
"(1, 14)",2.4660722297148348
"(2, 3)",1.3560403891819615
"(2, 4)",3.0988578848736603
"(2, 5)",1.7961394576602008
"(2, 6)",2.9094088397007862
"(2, 7)",1.5303610317774208
"(2, 8)",1.1734938936936044
"(2, 9)",2.8296852849293925
"(2, 10)",2.8618168661413286
"(2, 11)",1.2337788789316981
"(2, 12)",1.0166161333275079
"(2, 13)",4.1495322761721285
"(2, 14)",1.2079082585616272
"(3, 4)",2.9770647366582224
"(3, 5)",2.14839376970324
"(3, 6)",2.918372533178444
"(3, 7)",2.0345355771198212
"(3, 8)",1.9549286572513205
"(3, 9)",2.9008888666856425
"(3, 10)",2.9880890288332913
"(3, 11)",0.7643057468978239
"(3, 12)",1.2337011171949002
"(3, 13)",3.837621024415857
"(3, 14)",1.3931049147101342
"(4, 5)",4.054687712565566
"(4, 6)",0.9860554431070444
"(4, 7)",4.221398940310327
"(4, 8)",3.6307879339505016
"(4, 9)",1.284132535027376
"(4, 10)",1.721326353006388
"(4, 11)",2.461037976013041
"(4, 12)",3.2864388547408323
"(4, 13)",2.2857925641388968
"(4, 14)",2.197287910926602
"(5, 6)",3.5181268016256455
"(5, 7)",0.973199459414466
"(5, 8)",1.1022090008338403
"(5, 9)",3.0389167401130224
"(5, 10)",2.945558934215244
"(5, 11)",1.8973341326925979
"(5, 12)",1.385846510896002
"(5, 13)",5.803681139033307
"(5, 14)",2.1173883220894525
"(6, 7)",3.7669080080092856
"(6, 8)",3.091302758336626
"(6, 9)",1.8385948120667839
"(6, 10)",1.5022355184747804
"(6, 11)",2.334121613732345
"(6, 12)",2.826517000150353
"(6, 13)",2.7862772534538656
"(6, 14)",1.8618360911025116
"(7, 8)",0.783763568249694
"(7, 9)",3.321963105514736
"(7, 10)",3.1585585750717833
"(7, 11)",1.8759484447555765
"(7, 12)",1.1174580987560876
"(7, 13)",5.610900414852779
"(7, 14)",2.1252584199824236
"(8, 9)",2.585107240889269
"(8, 10)",2.406429938485916
"(8, 11)",1.6515238955302636
"(8, 12)",0.9969089269129547
"(8, 13)",5.211847051256913
"(8, 14)",1.5506602798450473
"(9, 10)",1.0137451624355924
"(9, 11)",2.3378389306374427
"(9, 12)",2.4068661375645064
"(9, 13)",3.3083351111216976
"(9, 14)",1.6675788794680306
"(10, 11)",2.4676059366461702
"(10, 12)",2.2509325810139393
"(10, 13)",3.772875657527259
"(10, 14)",1.7160263662198256
"(11, 12)",1.1931003152608857
"(11, 13)",3.9751249744120303
"(11, 14)",1.0394307049619305
"(12, 13)",4.778603603545412
"(12, 14)",1.2504286840063836
"(13, 14)",3.7713233857715784
