"(1, 2)",1.1759709284039697
"(1, 3)",3.1756601762084236
"(1, 4)",2.738267966503438
"(1, 5)",1.881843340249321
"(1, 6)",3.6860614994518563
"(1, 7)",1.9995774415354746
"(1, 8)",2.1077052808860786
"(1, 9)",2.162619722032264
"(1, 10)",2.415151703965169
"(1, 11)",3.6860614994518563
"(1, 12)",3.218571974877233
"(2, 3)",4.084481880285377
"(2, 4)",3.62005297834524
"(2, 5)",2.354513295151689
"(2, 6)",2.834675568049319
"(2, 7)",1.5699046694026224
"(2, 8)",2.7310270145510396
"(2, 9)",2.1494272837858444
"(2, 10)",1.7730394005948171
"(2, 11)",2.834675568049319
"(2, 12)",3.037456485373497
"(3, 4)",1.7894297299591166
"(3, 5)",1.8082167706224137
"(3, 6)",4.2991741535961445
"(3, 7)",2.714752713136747
"(3, 8)",1.7256445447417823
"(3, 9)",1.9667913615032016
"(3, 10)",2.391023924455885
"(3, 11)",4.2991741535961445
"(3, 12)",2.82923259550909
"(4, 5)",1.3603806905208455
"(4, 6)",3.864336461308307
"(4, 7)",2.2735490517860524
"(4, 8)",0.9536673818271987
"(4, 9)",1.53250890522877
"(4, 10)",1.9449167178766724
"(4, 11)",3.864336461308307
"(4, 12)",1.523521254321865
"(5, 6)",2.847235246603776
"(5, 7)",1.3082210084205412
"(5, 8)",1.1073183202413437
"(5, 9)",0.8048295072602143
"(5, 10)",1.2462649042521705
"(5, 11)",2.847235246603776
"(5, 12)",2.132316595546778
"(6, 7)",2.49274215913068
"(6, 8)",3.1022760131019567
"(6, 9)",2.52729212302121
"(6, 10)",3.1902216594556774
"(6, 11)",0.0
"(6, 12)",2.796642302304105
"(7, 8)",1.5796234655684025
"(7, 9)",0.9805825245767651
"(7, 10)",1.0224387547052274
"(7, 11)",2.49274215913068
"(7, 12)",1.7681302394103706
"(8, 9)",1.531085359070566
"(8, 10)",1.0726768100853081
"(8, 11)",3.1022760131019567
"(8, 12)",1.6909877389027024
"(9, 10)",1.2752378704345397
"(9, 11)",2.52729212302121
"(9, 12)",1.9898237609586171
"(10, 11)",3.1902216594556774
"(10, 12)",2.5288597985267804
"(11, 12)",2.796642302304105
