individual,road_points,test_outcome,description,timestamp
"[[83.54750392905204, 155, 90, 77, 166, 149, 178], [5.0, 28, 56, 84, 112, 140, 168]]","[(83.54750392905204, 5.0), (85.650642240803, 5.695348586589357), (87.65326106853429, 6.394409486632874), (89.55818201665792, 7.097108271086306), (91.36819437378087, 7.803371635744042), (93.08605485827397, 8.51312738984853), (94.71448737239083, 9.226304444757629), (96.25618276493768, 9.942832802669944), (97.71379860249404, 10.662643545408132), (99.08995894918394, 11.385668823260175), (100.38725415499827, 12.11184184387861), (101.60824065266755, 12.841096861237734), (102.75544076308543, 13.573369164648785), (103.83134250928322, 14.308595067833089), (104.83839943895468, 15.046711898053116), (105.77903045553231, 15.78765798530163), (106.65561965781356, 16.531372651548672), (107.47051618813836, 17.277796200046602), (108.22603408911722, 18.026869904693072), (108.92445216890978, 18.77853599945192), (109.56801387505482, 19.53273766783217), (110.15892717685028, 20.289419032424842), (110.69936445628443, 21.048525144497845), (111.19146240751775, 21.81000197364873), (111.6373219449152, 22.57379639751554), (112.03900811962991, 23.339856191545493), (112.39855004473715, 24.10813001882178), (112.71794082891888, 24.878567419948148), (112.99913751869964, 25.651118802991668), (113.24406104923251, 26.425735433483204), (113.45459620363644, 27.202369424476156), (113.63259158088397, 27.980973726662906), (113.7798595722396, 28.76150211854939), (113.89817634624946, 29.543909196687586), (113.98928184228058, 30.32815036596588), (114.05487977261268, 31.114181829957655), (114.09663763307884, 31.90196058132752), (114.11618672225836, 32.69144439229578), (114.1151221692194, 33.482591805160716), (114.09500296981263, 34.275362122878825), (114.0573520315165, 35.06971539970322), (114.00365622683144, 35.8656124318797), (113.93536645522671, 36.66301474840105), (113.85389771363681, 37.461884601819186), (113.7606291755087, 38.26218495911522), (113.65690427840084, 39.06387949262768), (113.54403082013121, 39.866932571038404), (113.42328106347776, 40.67130925041677), (113.29589184942867, 41.47697526532155), (113.1630647189832, 42.28389701996089), (113.02596604350458, 43.09204157941034), (112.88572716362172, 43.901376660888666), (112.74344453668328, 44.71187062509173), (112.60017989276176, 45.52349246758435), (112.45696039920827, 46.33621181025009), (112.31477883375878, 47.14999889279914), (112.17459376618966, 47.96482456433373), (112.03732974852583, 48.780660274972306), (111.90387751379818, 49.59747806753081), (111.7750941833522, 50.415250569262454), (111.651803482708, 51.23395098365552), (111.53479596596961, 52.05355308228851), (111.42482924878674, 52.87403119674414), (111.32262824986601, 53.69536021058056), (111.22888544103337, 54.5175155513609), (111.14426110584776, 55.34047318274089), (111.0693836067641, 56.164209596613865), (111.00484966084903, 56.988701805314655), (110.95122462404558, 57.81392733388056), (110.90904278398942, 58.639864212370725), (110.87880766137636, 59.4664909682437), (110.86099231987899, 60.29378661879221), (110.856039684616, 61.12173066363684), (110.86436286917098, 61.95030307727692), (110.88634551116193, 62.77948430169977), (110.92234211636291, 63.60925523904795), (110.97267841137409, 64.43959724434401), (111.037651704845, 65.27049211827398), (111.11753125724691, 66.10192210002802), (111.21255865919646, 66.9338698601996), (111.32294821833025, 67.76631849374253), (111.44888735472955, 68.59925151298555), (111.59053700489667, 69.43265284070563), (111.7480320342813, 70.26650680325858), (111.9214816583577, 71.10079812376792), (112.11096987225339, 71.93551191537182), (112.31655588892717, 72.77063367452752), (112.53827458589952, 73.60614927437447), (112.77613696053236, 74.44204495815478), (113.03013059386048, 75.27830733269184), (113.30022012297337, 76.11492336192728), (113.58634772194739, 76.95188036051505), (113.88843359132981, 77.7891659874745), (114.2063764561722, 78.62676823990061), (114.54005407261563, 79.46467544673251), (114.88932374302635, 80.30287626258021), (115.25402283968151, 81.14135966160852), (115.63396933700704, 81.98011493148007), (116.02896235236486, 82.81913166735524), (116.43878269539161, 83.6583997659506), (116.86319342588813, 84.4979094196554), (117.30194042025914, 85.33765111070556), (117.75475294650444, 86.17761560541611), (118.22134424776014, 87.01779394847136), (118.7014121343912, 87.85817745727299), (119.1946395846342, 88.6987577163463), (119.70069535379143, 89.53952657180423), (120.21923459197512, 90.38047612586959), (120.74989947040291, 91.22159873145488), (121.2923198162438, 92.06288698680048), (121.84611375601503, 92.90433373017059), (122.41088836752932, 93.74593203460708), (122.9862403403935, 94.58767520274165), (123.57175664505726, 95.42955676166534), (124.167015210413, 96.27157045785673), (124.77158560994629, 97.11371025216756), (125.38502975643715, 97.95597031486658), (126.00690260521206, 98.79834502074132), (126.63675286594672, 99.64082894425776), (127.27412372301946, 100.48341685477804), (127.91855356441545, 101.32610371183605), (128.5695767191819, 102.16888466047125), (129.22672420343355, 103.01175502662005), (129.88952447490925, 103.85471031256542), (130.5575041960792, 104.69774619244443), (131.23018900580283, 105.54085850781382), (131.9071042995376, 106.38404326327334), (132.58777601809842, 107.22729662214721), (133.271731444968, 108.07061490222358), (133.95850001215746, 108.91399457155177), (134.64761411461836, 109.7574322442977), (135.33860993320508, 110.60092467665714), (136.03102826618792, 111.44446876282706), (136.72441536931711, 112.28806153103469), (137.41832380443745, 113.13170013962484), (138.11231329665384, 113.97538187320507), (138.8059516000473, 114.81910413884877), (139.4988153719421, 115.66286446235637), (140.1904910557233, 116.50666048457418), (140.88057577220513, 117.35048995777166), (141.5686782195503, 118.19435074207634), (142.2544195817398, 119.03824080196674), (142.93743444559368, 119.8821582028234), (143.61737172634227, 120.72610110753773), (144.29389560174855, 121.57006777317883), (144.96668645478087, 122.41405654771849), (145.63544182483662, 123.25806586681378), (146.29987736751684, 124.10209425064805), (146.9597278229511, 124.9461403008295), (147.61474799267341, 125.790202697348), (148.26471372504906, 126.63428019558971), (148.90942290925176, 127.47837162340969), (149.54869647779188, 128.32247587826262), (150.1823794175954, 129.16659192439133), (150.81034178963338, 130.01071879007327), (151.43247975710239, 130.85485556492517), (152.04871662215558, 131.69900139726536), (152.65900387118464, 132.54315549153435), (153.26332222865238, 133.3873171057732), (153.861682719476, 134.23148554915994), (154.4541277399612, 135.0756601796038), (155.0407321372871, 135.91984040139766), (155.62160429754186, 136.7640256629283), (156.1968872423089, 137.60821545444466), (156.76675973380395, 138.45240930588403), (157.33143738856313, 139.2966067847562), (157.89117379968133, 140.14080749408575), (158.4462616676015, 140.98501107041204), (158.99703393945492, 141.82921718184744), (159.54386495695172, 142.6734255261932), (160.08717161282283, 143.51763582911366), (160.6274145158119, 144.3618478423681), (161.1650991642187, 145.20606134210078), (161.70077712799267, 146.05027612718897), (162.23504723937756, 146.8944920176486), (162.76855679210678, 147.7387088530982), (163.30200274914944, 148.58292649128094), (163.83613295900693, 149.42714480664415), (164.3717473805608, 150.27136368897732), (164.90969931647086, 151.11558304210763), (165.45089665512415, 151.95980278265375), (165.99630312113482, 152.8040228388375), (166.54693953439457, 153.6482431493535), (167.1038850776741, 154.4924636622968), (167.6682785727749, 155.3366843341483), (168.24131976523222, 156.18090512881844), (168.8242706175683, 157.02512601674863), (169.41845661109693, 157.86934697407085), (170.02526805627838, 158.71356798182492), (170.64616141162495, 159.55778902523394), (171.28266061115772, 160.40201009303775), (171.9363584004136, 161.2462311768842), (172.60891768100353, 162.09045227077848), (173.302072863721, 162.93467337059047), (174.01763123020163, 163.77889447361977), (174.75747430313345, 164.62311557821923), (175.52355922501772, 165.4673366834758), (176.31792014548085, 166.31155778894987), (177.14266961713673, 167.15577889447243), (178.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_a\POP-10_cxpb-0.9_mutpb-0.1\6-RUN_POP-10_cxpb-0.9_mutpb-0.1_10062022-000600/sim_test_3951_10062022-000600,10062022-000702
"[[83.54750392905204, 155, 90, 77, 166, 149, 178], [5.0, 28, 56, 84, 112, 140, 168]]","[(83.54750392905204, 5.0), (85.650642240803, 5.695348586589357), (87.65326106853429, 6.394409486632874), (89.55818201665792, 7.097108271086306), (91.36819437378087, 7.803371635744042), (93.08605485827397, 8.51312738984853), (94.71448737239083, 9.226304444757629), (96.25618276493768, 9.942832802669944), (97.71379860249404, 10.662643545408132), (99.08995894918394, 11.385668823260175), (100.38725415499827, 12.11184184387861), (101.60824065266755, 12.841096861237734), (102.75544076308543, 13.573369164648785), (103.83134250928322, 14.308595067833089), (104.83839943895468, 15.046711898053116), (105.77903045553231, 15.78765798530163), (106.65561965781356, 16.531372651548672), (107.47051618813836, 17.277796200046602), (108.22603408911722, 18.026869904693072), (108.92445216890978, 18.77853599945192), (109.56801387505482, 19.53273766783217), (110.15892717685028, 20.289419032424842), (110.69936445628443, 21.048525144497845), (111.19146240751775, 21.81000197364873), (111.6373219449152, 22.57379639751554), (112.03900811962991, 23.339856191545493), (112.39855004473715, 24.10813001882178), (112.71794082891888, 24.878567419948148), (112.99913751869964, 25.651118802991668), (113.24406104923251, 26.425735433483204), (113.45459620363644, 27.202369424476156), (113.63259158088397, 27.980973726662906), (113.7798595722396, 28.76150211854939), (113.89817634624946, 29.543909196687586), (113.98928184228058, 30.32815036596588), (114.05487977261268, 31.114181829957655), (114.09663763307884, 31.90196058132752), (114.11618672225836, 32.69144439229578), (114.1151221692194, 33.482591805160716), (114.09500296981263, 34.275362122878825), (114.0573520315165, 35.06971539970322), (114.00365622683144, 35.8656124318797), (113.93536645522671, 36.66301474840105), (113.85389771363681, 37.461884601819186), (113.7606291755087, 38.26218495911522), (113.65690427840084, 39.06387949262768), (113.54403082013121, 39.866932571038404), (113.42328106347776, 40.67130925041677), (113.29589184942867, 41.47697526532155), (113.1630647189832, 42.28389701996089), (113.02596604350458, 43.09204157941034), (112.88572716362172, 43.901376660888666), (112.74344453668328, 44.71187062509173), (112.60017989276176, 45.52349246758435), (112.45696039920827, 46.33621181025009), (112.31477883375878, 47.14999889279914), (112.17459376618966, 47.96482456433373), (112.03732974852583, 48.780660274972306), (111.90387751379818, 49.59747806753081), (111.7750941833522, 50.415250569262454), (111.651803482708, 51.23395098365552), (111.53479596596961, 52.05355308228851), (111.42482924878674, 52.87403119674414), (111.32262824986601, 53.69536021058056), (111.22888544103337, 54.5175155513609), (111.14426110584776, 55.34047318274089), (111.0693836067641, 56.164209596613865), (111.00484966084903, 56.988701805314655), (110.95122462404558, 57.81392733388056), (110.90904278398942, 58.639864212370725), (110.87880766137636, 59.4664909682437), (110.86099231987899, 60.29378661879221), (110.856039684616, 61.12173066363684), (110.86436286917098, 61.95030307727692), (110.88634551116193, 62.77948430169977), (110.92234211636291, 63.60925523904795), (110.97267841137409, 64.43959724434401), (111.037651704845, 65.27049211827398), (111.11753125724691, 66.10192210002802), (111.21255865919646, 66.9338698601996), (111.32294821833025, 67.76631849374253), (111.44888735472955, 68.59925151298555), (111.59053700489667, 69.43265284070563), (111.7480320342813, 70.26650680325858), (111.9214816583577, 71.10079812376792), (112.11096987225339, 71.93551191537182), (112.31655588892717, 72.77063367452752), (112.53827458589952, 73.60614927437447), (112.77613696053236, 74.44204495815478), (113.03013059386048, 75.27830733269184), (113.30022012297337, 76.11492336192728), (113.58634772194739, 76.95188036051505), (113.88843359132981, 77.7891659874745), (114.2063764561722, 78.62676823990061), (114.54005407261563, 79.46467544673251), (114.88932374302635, 80.30287626258021), (115.25402283968151, 81.14135966160852), (115.63396933700704, 81.98011493148007), (116.02896235236486, 82.81913166735524), (116.43878269539161, 83.6583997659506), (116.86319342588813, 84.4979094196554), (117.30194042025914, 85.33765111070556), (117.75475294650444, 86.17761560541611), (118.22134424776014, 87.01779394847136), (118.7014121343912, 87.85817745727299), (119.1946395846342, 88.6987577163463), (119.70069535379143, 89.53952657180423), (120.21923459197512, 90.38047612586959), (120.74989947040291, 91.22159873145488), (121.2923198162438, 92.06288698680048), (121.84611375601503, 92.90433373017059), (122.41088836752932, 93.74593203460708), (122.9862403403935, 94.58767520274165), (123.57175664505726, 95.42955676166534), (124.167015210413, 96.27157045785673), (124.77158560994629, 97.11371025216756), (125.38502975643715, 97.95597031486658), (126.00690260521206, 98.79834502074132), (126.63675286594672, 99.64082894425776), (127.27412372301946, 100.48341685477804), (127.91855356441545, 101.32610371183605), (128.5695767191819, 102.16888466047125), (129.22672420343355, 103.01175502662005), (129.88952447490925, 103.85471031256542), (130.5575041960792, 104.69774619244443), (131.23018900580283, 105.54085850781382), (131.9071042995376, 106.38404326327334), (132.58777601809842, 107.22729662214721), (133.271731444968, 108.07061490222358), (133.95850001215746, 108.91399457155177), (134.64761411461836, 109.7574322442977), (135.33860993320508, 110.60092467665714), (136.03102826618792, 111.44446876282706), (136.72441536931711, 112.28806153103469), (137.41832380443745, 113.13170013962484), (138.11231329665384, 113.97538187320507), (138.8059516000473, 114.81910413884877), (139.4988153719421, 115.66286446235637), (140.1904910557233, 116.50666048457418), (140.88057577220513, 117.35048995777166), (141.5686782195503, 118.19435074207634), (142.2544195817398, 119.03824080196674), (142.93743444559368, 119.8821582028234), (143.61737172634227, 120.72610110753773), (144.29389560174855, 121.57006777317883), (144.96668645478087, 122.41405654771849), (145.63544182483662, 123.25806586681378), (146.29987736751684, 124.10209425064805), (146.9597278229511, 124.9461403008295), (147.61474799267341, 125.790202697348), (148.26471372504906, 126.63428019558971), (148.90942290925176, 127.47837162340969), (149.54869647779188, 128.32247587826262), (150.1823794175954, 129.16659192439133), (150.81034178963338, 130.01071879007327), (151.43247975710239, 130.85485556492517), (152.04871662215558, 131.69900139726536), (152.65900387118464, 132.54315549153435), (153.26332222865238, 133.3873171057732), (153.861682719476, 134.23148554915994), (154.4541277399612, 135.0756601796038), (155.0407321372871, 135.91984040139766), (155.62160429754186, 136.7640256629283), (156.1968872423089, 137.60821545444466), (156.76675973380395, 138.45240930588403), (157.33143738856313, 139.2966067847562), (157.89117379968133, 140.14080749408575), (158.4462616676015, 140.98501107041204), (158.99703393945492, 141.82921718184744), (159.54386495695172, 142.6734255261932), (160.08717161282283, 143.51763582911366), (160.6274145158119, 144.3618478423681), (161.1650991642187, 145.20606134210078), (161.70077712799267, 146.05027612718897), (162.23504723937756, 146.8944920176486), (162.76855679210678, 147.7387088530982), (163.30200274914944, 148.58292649128094), (163.83613295900693, 149.42714480664415), (164.3717473805608, 150.27136368897732), (164.90969931647086, 151.11558304210763), (165.45089665512415, 151.95980278265375), (165.99630312113482, 152.8040228388375), (166.54693953439457, 153.6482431493535), (167.1038850776741, 154.4924636622968), (167.6682785727749, 155.3366843341483), (168.24131976523222, 156.18090512881844), (168.8242706175683, 157.02512601674863), (169.41845661109693, 157.86934697407085), (170.02526805627838, 158.71356798182492), (170.64616141162495, 159.55778902523394), (171.28266061115772, 160.40201009303775), (171.9363584004136, 161.2462311768842), (172.60891768100353, 162.09045227077848), (173.302072863721, 162.93467337059047), (174.01763123020163, 163.77889447361977), (174.75747430313345, 164.62311557821923), (175.52355922501772, 165.4673366834758), (176.31792014548085, 166.31155778894987), (177.14266961713673, 167.15577889447243), (178.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_a\POP-10_cxpb-0.9_mutpb-0.1\6-RUN_POP-10_cxpb-0.9_mutpb-0.1_10062022-000600/sim_test_3964_10062022-000600,10062022-001016
"[[83.54750392905204, 155, 90, 77, 166, 149, 178], [5.0, 28, 56, 84, 112, 140, 168]]","[(83.54750392905204, 5.0), (85.650642240803, 5.695348586589357), (87.65326106853429, 6.394409486632874), (89.55818201665792, 7.097108271086306), (91.36819437378087, 7.803371635744042), (93.08605485827397, 8.51312738984853), (94.71448737239083, 9.226304444757629), (96.25618276493768, 9.942832802669944), (97.71379860249404, 10.662643545408132), (99.08995894918394, 11.385668823260175), (100.38725415499827, 12.11184184387861), (101.60824065266755, 12.841096861237734), (102.75544076308543, 13.573369164648785), (103.83134250928322, 14.308595067833089), (104.83839943895468, 15.046711898053116), (105.77903045553231, 15.78765798530163), (106.65561965781356, 16.531372651548672), (107.47051618813836, 17.277796200046602), (108.22603408911722, 18.026869904693072), (108.92445216890978, 18.77853599945192), (109.56801387505482, 19.53273766783217), (110.15892717685028, 20.289419032424842), (110.69936445628443, 21.048525144497845), (111.19146240751775, 21.81000197364873), (111.6373219449152, 22.57379639751554), (112.03900811962991, 23.339856191545493), (112.39855004473715, 24.10813001882178), (112.71794082891888, 24.878567419948148), (112.99913751869964, 25.651118802991668), (113.24406104923251, 26.425735433483204), (113.45459620363644, 27.202369424476156), (113.63259158088397, 27.980973726662906), (113.7798595722396, 28.76150211854939), (113.89817634624946, 29.543909196687586), (113.98928184228058, 30.32815036596588), (114.05487977261268, 31.114181829957655), (114.09663763307884, 31.90196058132752), (114.11618672225836, 32.69144439229578), (114.1151221692194, 33.482591805160716), (114.09500296981263, 34.275362122878825), (114.0573520315165, 35.06971539970322), (114.00365622683144, 35.8656124318797), (113.93536645522671, 36.66301474840105), (113.85389771363681, 37.461884601819186), (113.7606291755087, 38.26218495911522), (113.65690427840084, 39.06387949262768), (113.54403082013121, 39.866932571038404), (113.42328106347776, 40.67130925041677), (113.29589184942867, 41.47697526532155), (113.1630647189832, 42.28389701996089), (113.02596604350458, 43.09204157941034), (112.88572716362172, 43.901376660888666), (112.74344453668328, 44.71187062509173), (112.60017989276176, 45.52349246758435), (112.45696039920827, 46.33621181025009), (112.31477883375878, 47.14999889279914), (112.17459376618966, 47.96482456433373), (112.03732974852583, 48.780660274972306), (111.90387751379818, 49.59747806753081), (111.7750941833522, 50.415250569262454), (111.651803482708, 51.23395098365552), (111.53479596596961, 52.05355308228851), (111.42482924878674, 52.87403119674414), (111.32262824986601, 53.69536021058056), (111.22888544103337, 54.5175155513609), (111.14426110584776, 55.34047318274089), (111.0693836067641, 56.164209596613865), (111.00484966084903, 56.988701805314655), (110.95122462404558, 57.81392733388056), (110.90904278398942, 58.639864212370725), (110.87880766137636, 59.4664909682437), (110.86099231987899, 60.29378661879221), (110.856039684616, 61.12173066363684), (110.86436286917098, 61.95030307727692), (110.88634551116193, 62.77948430169977), (110.92234211636291, 63.60925523904795), (110.97267841137409, 64.43959724434401), (111.037651704845, 65.27049211827398), (111.11753125724691, 66.10192210002802), (111.21255865919646, 66.9338698601996), (111.32294821833025, 67.76631849374253), (111.44888735472955, 68.59925151298555), (111.59053700489667, 69.43265284070563), (111.7480320342813, 70.26650680325858), (111.9214816583577, 71.10079812376792), (112.11096987225339, 71.93551191537182), (112.31655588892717, 72.77063367452752), (112.53827458589952, 73.60614927437447), (112.77613696053236, 74.44204495815478), (113.03013059386048, 75.27830733269184), (113.30022012297337, 76.11492336192728), (113.58634772194739, 76.95188036051505), (113.88843359132981, 77.7891659874745), (114.2063764561722, 78.62676823990061), (114.54005407261563, 79.46467544673251), (114.88932374302635, 80.30287626258021), (115.25402283968151, 81.14135966160852), (115.63396933700704, 81.98011493148007), (116.02896235236486, 82.81913166735524), (116.43878269539161, 83.6583997659506), (116.86319342588813, 84.4979094196554), (117.30194042025914, 85.33765111070556), (117.75475294650444, 86.17761560541611), (118.22134424776014, 87.01779394847136), (118.7014121343912, 87.85817745727299), (119.1946395846342, 88.6987577163463), (119.70069535379143, 89.53952657180423), (120.21923459197512, 90.38047612586959), (120.74989947040291, 91.22159873145488), (121.2923198162438, 92.06288698680048), (121.84611375601503, 92.90433373017059), (122.41088836752932, 93.74593203460708), (122.9862403403935, 94.58767520274165), (123.57175664505726, 95.42955676166534), (124.167015210413, 96.27157045785673), (124.77158560994629, 97.11371025216756), (125.38502975643715, 97.95597031486658), (126.00690260521206, 98.79834502074132), (126.63675286594672, 99.64082894425776), (127.27412372301946, 100.48341685477804), (127.91855356441545, 101.32610371183605), (128.5695767191819, 102.16888466047125), (129.22672420343355, 103.01175502662005), (129.88952447490925, 103.85471031256542), (130.5575041960792, 104.69774619244443), (131.23018900580283, 105.54085850781382), (131.9071042995376, 106.38404326327334), (132.58777601809842, 107.22729662214721), (133.271731444968, 108.07061490222358), (133.95850001215746, 108.91399457155177), (134.64761411461836, 109.7574322442977), (135.33860993320508, 110.60092467665714), (136.03102826618792, 111.44446876282706), (136.72441536931711, 112.28806153103469), (137.41832380443745, 113.13170013962484), (138.11231329665384, 113.97538187320507), (138.8059516000473, 114.81910413884877), (139.4988153719421, 115.66286446235637), (140.1904910557233, 116.50666048457418), (140.88057577220513, 117.35048995777166), (141.5686782195503, 118.19435074207634), (142.2544195817398, 119.03824080196674), (142.93743444559368, 119.8821582028234), (143.61737172634227, 120.72610110753773), (144.29389560174855, 121.57006777317883), (144.96668645478087, 122.41405654771849), (145.63544182483662, 123.25806586681378), (146.29987736751684, 124.10209425064805), (146.9597278229511, 124.9461403008295), (147.61474799267341, 125.790202697348), (148.26471372504906, 126.63428019558971), (148.90942290925176, 127.47837162340969), (149.54869647779188, 128.32247587826262), (150.1823794175954, 129.16659192439133), (150.81034178963338, 130.01071879007327), (151.43247975710239, 130.85485556492517), (152.04871662215558, 131.69900139726536), (152.65900387118464, 132.54315549153435), (153.26332222865238, 133.3873171057732), (153.861682719476, 134.23148554915994), (154.4541277399612, 135.0756601796038), (155.0407321372871, 135.91984040139766), (155.62160429754186, 136.7640256629283), (156.1968872423089, 137.60821545444466), (156.76675973380395, 138.45240930588403), (157.33143738856313, 139.2966067847562), (157.89117379968133, 140.14080749408575), (158.4462616676015, 140.98501107041204), (158.99703393945492, 141.82921718184744), (159.54386495695172, 142.6734255261932), (160.08717161282283, 143.51763582911366), (160.6274145158119, 144.3618478423681), (161.1650991642187, 145.20606134210078), (161.70077712799267, 146.05027612718897), (162.23504723937756, 146.8944920176486), (162.76855679210678, 147.7387088530982), (163.30200274914944, 148.58292649128094), (163.83613295900693, 149.42714480664415), (164.3717473805608, 150.27136368897732), (164.90969931647086, 151.11558304210763), (165.45089665512415, 151.95980278265375), (165.99630312113482, 152.8040228388375), (166.54693953439457, 153.6482431493535), (167.1038850776741, 154.4924636622968), (167.6682785727749, 155.3366843341483), (168.24131976523222, 156.18090512881844), (168.8242706175683, 157.02512601674863), (169.41845661109693, 157.86934697407085), (170.02526805627838, 158.71356798182492), (170.64616141162495, 159.55778902523394), (171.28266061115772, 160.40201009303775), (171.9363584004136, 161.2462311768842), (172.60891768100353, 162.09045227077848), (173.302072863721, 162.93467337059047), (174.01763123020163, 163.77889447361977), (174.75747430313345, 164.62311557821923), (175.52355922501772, 165.4673366834758), (176.31792014548085, 166.31155778894987), (177.14266961713673, 167.15577889447243), (178.0, 168.0)]",FAIL,Car drove out of the lane gabe_meta_parameter_results\gabe_search_variant_a\POP-10_cxpb-0.9_mutpb-0.1\6-RUN_POP-10_cxpb-0.9_mutpb-0.1_10062022-000600/sim_test_3966_10062022-000600,10062022-001115
