individual,road_points,test_outcome,description,timestamp
"[[99.02465014935751, 34.88699412517534, 21, 119.74033701130645, 89.14252422742446, 167, 100], [5.0, 25.791174044247203, 56, 79.57022541027763, 110.81573016406824, 140, 168]]","[(99.02465014935751, 5.0), (97.11004074467722, 5.630396312112319), (95.23440858486893, 6.267686571479322), (93.39860094651812, 6.911636586566202), (91.60339881631614, 7.562018888639201), (89.84951864919788, 8.218612608793835), (88.13761410613202, 8.88120335601588), (86.46827777156606, 9.549583096275162), (84.84204285052486, 10.223550032652167), (83.25938484536252, 10.902908486497411), (81.72072321216912, 11.587468779623663), (80.2264229968304, 12.277047117530916), (78.77679645074154, 12.971465473664189), (77.37210462617494, 13.67055147470412), (76.01255895130134, 14.3741382868903), (74.69832278486567, 15.082064503377554), (73.42951295051554, 15.794174032624857), (72.20620125078463, 16.510315987817137), (71.02841596072919, 17.23034457731986), (69.89614330121854, 17.954118996166397), (68.80932889187974, 18.681503318578237), (67.76787918369567, 19.412366391517928), (66.77166287125702, 20.146581729274892), (65.82051228466825, 20.88402740908396), (64.91422476110715, 21.624585967776774), (64.05256399603854, 22.368144299465968), (63.23526137408156, 23.114593554262118), (62.46201727953071, 23.863829038023518), (61.73250238653107, 24.615750113138777), (61.04635892890675, 25.37026010034213), (60.403201949643964, 26.12726618156168), (59.802620530027184, 26.8866793038003), (59.2441789984296, 27.64841408404944), (58.72741811875713, 28.412388715235686), (58.25185625854629, 29.178524873200057), (57.81699053671619, 29.946747624710284), (57.422297950973935, 30.71698533650567), (57.06723648487404, 31.489169585374906), (56.75124619453179, 32.26323506926661), (56.473750274990024, 33.03911951943262), (56.234156106240455, 33.816763613604316), (56.03185627889789, 34.59611089020137), (55.866229599529106, 35.37710766357364), (55.736642075635125, 36.159702940275714), (55.64244788028714, 36.94384833637412), (55.582990296417066, 37.72949799578768), (55.557602640760706, 38.5166085096603), (55.565609167455925, 39.30513883676679), (55.60632595129391, 40.095050224951386), (55.67906175062432, 40.886306133599064), (55.78311884991485, 41.678872157139786), (55.91779388196366, 42.47271594958531), (56.08237862976651, 43.267807150099), (56.276160808037226, 44.06411730959838), (56.49842482438202, 44.861619818390395), (56.74845252012808, 45.66028983483971), (57.02552389080513, 46.46010421506936), (57.32891778628181, 47.26104144369481), (57.65791259055507, 48.063081565590245), (58.01178688119379, 48.866206118687984), (58.38982006843634, 49.67039806781075), (58.791293013941356, 50.475641739536236), (59.21548862919326, 51.281922758095256), (59.661692453560654, 52.08922798230196), (60.1291932120092, 52.8975454435173), (60.61728335246823, 53.7068642846452), (61.12525956285062, 54.517174700161235), (61.65242326772749, 55.328467877174695), (62.19808110465572, 56.140735937522834), (62.76154538015988, 56.95397188089827), (63.34213450536801, 57.76816952900922), (63.939173411300665, 58.58332347077217), (64.55199394381457, 59.399429008537844), (65.17993523819948, 60.21648210534955), (65.82234407342905, 61.03447933323451), (66.47857520606587, 61.85341782252816), (67.1479916838195, 62.67329521223067), (67.82996513875935, 63.49410960139708), (68.52387606018061, 64.31585950155954), (69.22911404712433, 65.13854379018268), (69.94507804055131, 65.96216166515181), (70.67117653516964, 66.78671260029355), (71.40682777091645, 67.61219630192994), (72.15145990409297, 68.43861266646458), (72.90451115815381, 69.26596173900207), (73.66542995415001, 70.09424367300022), (74.4336750208255, 70.92345869095466), (75.20871548436827, 71.7536070461169), (75.99003093781418, 72.58468898524447), (76.77711149010572, 73.41670471238442), (77.56945779480402, 74.24965435368951), (78.36658105845436, 75.08353792326669), (79.16800302860655, 75.9183552900593), (79.97325596148798, 76.75410614576117), (80.78188256933115, 77.59078997376409), (81.59343594735523, 78.42840601913797), (82.40747948040035, 79.26695325964334), (83.2235867292173, 80.1064303777776), (84.0413412964096, 80.946835733853), (84.86033667203027, 81.78816734010823), (85.6801760588322, 82.63042283585239), (86.50047217717217, 83.47359946364182), (87.32084704956885, 84.31769404648979), (88.1409317649148, 85.16270296610917), (88.96036622234179, 86.0086221421874), (89.77879885474051, 86.8554470126948), (90.59588633193374, 87.70317251522528), (91.41129324350351, 88.55179306937009), (92.22469176127188, 89.40130256012439), (93.0357612814359, 90.25169432232626), (93.84418804635607, 91.10296112612902), (94.64966474599868, 91.95509516350586), (95.45189009903224, 92.80808803578785), (96.25056841357731, 93.66193074223393), (97.04540912761048, 94.51661366963464), (97.83612632902206, 95.37212658294784), (98.62243825532757, 96.22845861696773), (99.40406677303314, 97.08559826902652), (100.1807368366546, 97.94353339272872), (100.95217592739061, 98.80225119271869), (101.71811347144927, 99.66173822048034), (102.47828023802896, 100.52198037117026), (103.23240771695272, 101.38296288148328), (103.98022747595655, 102.24467032855084), (104.72147049763143, 103.10708662987237), (105.45586649601952, 103.97019504427924), (106.18314321286365, 104.8339781739317), (106.90302569351101, 105.69841796734839), (107.61523554247061, 106.56349572346895), (108.31949015862446, 107.42919209674909), (109.01550195009264, 108.29548710328878), (109.70297752875214, 109.16236012799293), (110.38161688440971, 110.02978993276525), (111.0511125386282, 110.89775466573448), (111.7111486782071, 111.76623187151374), (112.36140026831659, 112.6351985024925), (113.00153214528558, 113.50463093116143), (113.63119808904364, 114.37450496347016), (114.25003987521644, 115.24479585321745), (114.85768630687548, 116.11547831747464), (115.45375222594114, 116.98652655304161), (116.03783750424006, 117.85791425393558), (116.6095260142159, 118.72961462991279), (117.16838457929417, 119.60160042602286), (117.71396190390084, 120.47384394319604), (118.24578748313483, 121.34631705986331), (118.76337049209413, 122.218991254609), (119.26619865485594, 123.09183762985668), (119.75373709311054, 123.96482693658733), (120.2254271544491, 124.83792960009073), (120.68068522030511, 125.7111157467494), (121.11890149354976, 126.58435523185537), (121.53943876574121, 127.4576176684599), (121.94163116402757, 128.33087245725585), (122.32478287770371, 129.20408881749285), (122.68816686442197, 130.0772358189253), (123.0310235360566, 130.9502824147933), (123.35255942422212, 131.82319747583614), (123.6519458254455, 132.69594982533872), (123.92831742599195, 133.5685082752108), (124.18077090634495, 134.44084166309898), (124.40836352533961, 135.31291889053148), (124.61011168395032, 136.18470896209573), (124.7849894687319, 137.0561810256489), (124.93192717491463, 137.92730441356088), (125.04980980915334, 138.79804868499048), (125.13747557193001, 139.66838366919407), (125.19371431961025, 140.5382795098673), (125.21726600615386, 141.40770671051942), (125.20681910447895, 142.27663618088047), (125.16100900747995, 143.1450392843413), (125.07841640869951, 144.0128878864263), (124.95756566265413, 144.88015440429922), (124.7969231248137, 145.7468118573011), (124.5948954712348, 146.61283391852191), (124.34982799784784, 147.4781949674043), (124.06000289939809, 148.34287014338048), (123.72363752804043, 149.20683540054162), (123.33888263158795, 150.07006756334056), (122.90382057141449, 150.93254438332661), (122.41646352001081, 151.79424459691387), (121.87475163819477, 152.6551479841817), (121.27655123197516, 153.51523542870854), (120.61965288906951, 154.37448897843822), (119.90176959507562, 155.23289190757902), (119.12053482929704, 156.09042877953578), (118.2735006402221, 156.9470855108745), (117.35813570065721, 157.80284943632014), (116.37182334251347, 158.65770937478692), (115.31185957124748, 159.51165569644127), (114.17545105995592, 160.36468039079807), (112.95971312312372, 161.21677713584924), (111.66166767002645, 162.06794136822543), (110.27824113778598, 162.91817035439033), (108.80626240408063, 163.76746326286772), (107.24246067950858, 164.61582123750162), (105.58346337960543, 165.46324747174896), (103.82579397651546, 166.309747284005), (101.96586983031675, 167.15532819396196), (100.0, 168.0)]",FAIL,Car drove out of the lane POP-75_cxpb-0.9_mutpb-0.8\17-RUN_POP-75_cxpb-0.9_mutpb-0.8_13022022-072430/sim_test_3503_13022022-072430,13022022-082529
"[[99.02465014935751, 36.5071933605414, 16.79521206071542, 117, 92.79446250367879, 168.45798060964586, 100], [5.0, 26.17578239266728, 56.20003455468467, 84.18396764045714, 116.95528413602493, 140, 168]]","[(99.02465014935751, 5.0), (97.15610812899885, 5.641789943528941), (95.32112528542557, 6.290119647402066), (93.52076739386051, 6.944829293655735), (91.75603004320492, 7.605762953295705), (90.02784040870148, 8.272768498782709), (88.33705900457586, 8.945697517556704), (86.68448141665765, 9.624405226599897), (85.07084001498004, 10.308750388038458), (83.49680564635828, 10.998595225783008), (81.96298930694775, 11.69380534320776), (80.46994379478025, 12.394249641868468), (79.0181653422796, 13.099800241259056), (77.60809522875631, 13.810332399606986), (76.24012137288081, 14.525724435707321), (74.91457990513628, 15.2458576517956), (73.6317567202498, 15.970616257459328), (72.3918890096027, 16.699887294588294), (71.19516677362024, 17.43356056336356), (70.04173431413935, 18.171528549285128), (68.93169170675642, 18.913686351238507), (67.86509625315334, 19.659931610599802), (66.84196391340268, 20.410164441379656), (65.86227071825185, 21.164287361405894), (64.92595416138612, 21.922205224544836), (64.03291457167093, 22.683825153961454), (63.18301646537277, 23.449056476418143), (62.37608987835927, 24.217810657612265), (61.61193167827809, 24.990001238552452), (60.89030685671477, 25.765543772973526), (60.21094980132996, 26.54435576579031), (59.57356554797487, 27.326356612590025), (58.97783101278642, 28.111467540163485), (58.423396204260776, 28.899611548075008), (57.90988541530621, 29.690713351270986), (57.436898395274824, 30.48469932372734), (57.00401150197317, 31.28149744313552), (56.61077883365189, 32.08103723662736), (56.256733340974414, 32.883249727538626), (55.94138791896418, 33.68806738321118), (55.664236478931734, 34.49542406383415), (55.424755000379584, 35.30525497232347), (55.2224025628871, 36.117496605240426), (55.05662235797371, 36.932086704748855), (54.92684268094123, 37.748964211610875), (54.83247790269549, 38.56806921922176), (54.7729294215462, 39.38934292868304), (54.74758659498655, 40.21272760491481), (54.75582765145135, 41.03816653380637), (54.79702058205397, 41.86560398040577), (54.870524012302944, 42.69498514814822), (54.97568805379663, 43.52625613912288), (55.11185513589758, 44.359363915378715), (55.2783608173854, 45.19425626126887), (55.47453457808875, 46.03088174683383), (55.6997005904966, 46.86918969222342), (55.9531784713476, 47.709130133157196), (56.23428401319951, 48.55065378742412), (56.54232989597672, 49.393712022420296), (56.87662637849704, 50.23825682372599), (57.236481969977866, 51.084240764721216), (57.62120408152026, 51.93161697723962), (58.030099657573324, 52.78033912326195), (58.46247578737636, 53.63036136764744), (58.9176402963807, 54.48163835190428), (59.39490231765043, 55.334125168999016), (59.893572843241444, 56.187777339204025), (60.41296525556062, 57.042550786984556), (60.95239583870277, 57.898401818923816), (61.5111842697672, 58.75528710268705), (62.088654090153426, 59.61316364702457), (62.68413315683491, 60.47198878281288), (63.296954073613, 61.33172014513536), (63.92645460234888, 62.19231565640091), (64.5719780541748, 63.05373351050177), (65.2328736606846, 63.91593215801014), (65.90849692510236, 64.77887029241292), (66.59820995343102, 65.64250683738601), (67.30138176557928, 66.5068009351067), (68.01738858646756, 67.37171193560502), (68.74561411711329, 68.23719938715398), (69.4854497856945, 69.103223027698), (70.23629497859324, 69.96974277732085), (70.9975572514171, 70.83671873175166), (71.76865252000023, 71.70411115690986), (72.54900523138333, 72.57188048448913), (73.33804851477201, 73.43998730857942), (74.13522431247512, 74.30839238332857), (74.93998349082096, 75.17705662164178), (75.7517859310533, 76.04594109492047), (76.57010060020602, 76.91500703383966), (77.39440560195628, 77.78421583016365), (78.22418820745779, 78.65352903960132), (79.05894486615176, 79.52290838569928), (79.89818119655764, 80.39231576477422), (80.74141195704276, 81.26171325188403), (81.58816099657018, 82.13106310783708), (82.43796118542683, 83.00032778724122), (83.29035432592926, 83.86946994759045), (84.14489104310914, 84.73845245939097), (85.00113065537775, 85.60723841732593), (85.85864102516881, 86.47579115245844), (86.71699838956097, 87.34407424547392), (87.57578717087894, 88.21205154096073), (88.43459976727351, 89.07968716272974), (89.29303632328072, 89.9469455301725), (90.15070448035983, 90.8137913756583), (91.00721910741044, 91.6801897629698), (91.86220201126835, 92.54610610677746), (92.71528162718056, 93.41150619315268), (93.56609268925921, 94.2763562011197), (94.41427588091425, 95.14062272524609), (95.25947746526559, 96.00427279927231), (96.10134889553355, 96.86727392077954), (96.93954640540879, 97.72959407689648), (97.77373057940103, 98.59120177104502), (98.6035659031666, 99.45206605072427), (99.42872029381526, 100.3121565363337), (100.24886461019558, 101.17144345103468), (101.06367214315974, 102.02989765165098), (101.87281808580677, 102.88749066060788), (102.67597898370532, 103.74419469891002), (103.472832165095, 104.5999827201581), (104.2630551510667, 105.45482844560401), (105.04632504572203, 106.3087064002451), (105.82231790631175, 107.16159194995673), (106.59070809335293, 108.01346133966399), (107.35116760072528, 108.86429173255176), (108.10336536574638, 109.71406125031378), (108.84696655922582, 110.56274901444019), (109.58163185549839, 111.41033518854415), (110.30701668243617, 112.25680102172676), (111.02277045143967, 113.10212889298109), (111.72853576740772, 113.94630235663465), (112.42394761868665, 114.78930618883079), (113.10863254699811, 115.63112643504871), (113.78220779734605, 116.4717504586622), (114.44428044790268, 117.31116699053726), (115.09444651987313, 118.14936617966812), (115.73229006733948, 118.98633964485236), (116.35738224708335, 119.82208052740454), (116.96928036838779, 120.65658354490856), (117.5675269228179, 121.48984504600892), (118.15164859398045, 122.32186306624038), (118.72115524726263, 123.15263738489675), (119.27553889954952, 123.98216958293804), (119.81427266892068, 124.81046310193653), (120.33680970432574, 125.63752330406176), (120.84258209523871, 126.46335753310358), (121.33099976129158, 127.28797517653483), (121.80144932188665, 128.111387728612), (122.25329294578786, 128.93360885451494), (122.68586718069115, 129.75465445552544), (123.09848176277382, 130.5745427352441), (123.49041840622264, 131.39329426684634), (123.86092957274118, 132.210932061377), (124.2092372210359, 133.02748163708355), (124.53453153628134, 133.84297108978816), (124.83596963956427, 134.65743116429854), (125.11267427730661, 135.4708953268573), (125.36373249066756, 136.28339983863023), (125.58819426492458, 137.0949838302333), (125.78507115883338, 137.9056893772982), (125.95333491396669, 138.71556157707684), (126.09191604403226, 139.52464862608448), (126.19970240416973, 140.33300189878145), (126.27553774022631, 141.1406760272939), (126.31822021801156, 141.94772898217292), (126.32650093253127, 142.75422215419277), (126.29908239719997, 143.56022043718752), (126.23461701303265, 144.3657923119265), (126.13170551781539, 145.17100993102858), (125.98889541525494, 145.9759492049151), (125.8046793841072, 146.7806898888016), (125.57749366728483, 147.585315670728), (125.30571644094351, 148.38991426062793), (124.98766616354766, 149.19457748043646), (124.6215999049146, 149.99940135523678), (124.20571165523796, 150.80448620544544), (123.73813061409007, 151.60993674003623), (123.2169194594031, 152.41586215080324), (122.64007259642943, 153.22237620766202), (122.00551438668082, 154.02959735499005), (121.31109735684646, 154.83764880900554), (120.55460038769027, 155.64665865618508), (119.73372688292693, 156.45675995272006), (118.84610291807682, 157.26809082501183), (117.88927536930024, 158.08079457120536), (116.86071002221016, 158.89501976376215), (115.75778966066437, 159.71092035307117), (114.57781213553628, 160.52865577209909), (113.31798841346469, 161.34839104207887), (111.97544060558295, 162.1702968792374), (110.5471999762262, 162.99454980256172), (109.03020493161871, 163.8213322426037), (107.42129898853926, 164.65083265132392), (105.71722872296581, 165.4832456129741), (103.91464169869933, 166.31877195601788), (102.01008437596626, 167.1576188660911), (100.0, 168.0)]",FAIL,Car drove out of the lane POP-75_cxpb-0.9_mutpb-0.8\17-RUN_POP-75_cxpb-0.9_mutpb-0.8_13022022-072430/sim_test_3513_13022022-072430,13022022-082951
"[[99.02465014935751, 34.88699412517534, 21, 119.74033701130645, 89.10892470887391, 167, 100], [5.0, 28, 56, 84, 112.24697096567068, 140, 168]]","[(99.02465014935751, 5.0), (97.11004074435907, 5.695348588927919), (95.23440857982978, 6.394409523672887), (93.39860092126568, 7.097108456702499), (91.60339873731833, 7.803372216412035), (89.84951845830517, 8.513128792992317), (88.13761371436716, 9.22630732439844), (86.46827705327499, 9.942838082419446), (84.84204163788306, 10.662652458848902), (83.25938292323102, 11.385682951756408), (81.7207203132943, 12.11186315186), (80.22641879738157, 12.841127728999489), (78.77679056618076, 13.573412418710715), (77.37209660745303, 14.30865400890071), (76.0125482813742, 15.04679032662374), (74.69830887552521, 15.787760224958365), (73.42949513952944, 16.53150356998531), (72.20617879933867, 17.277961227866303), (71.02838805116691, 18.02707505202384), (69.89610903507192, 18.778787870421777), (68.80928728818515, 19.533043472947014), (67.7678291775895, 20.2897865988919), (66.77160331284485, 21.048962924537708), (65.82044193816175, 21.8105190508389), (64.9141423042231, 22.574402491208403), (64.05246801965393, 23.340561659403768), (63.23515038213881, 24.108945857514264), (62.461889689187565, 24.87950526404881), (61.73235652854889, 25.652190922124973), (61.04619304827169, 26.42695472775866), (60.40301420641494, 27.203749418255004), (59.80240900040496, 27.982528560699922), (59.243941676041096, 28.763246540552743), (58.72715291614913, 29.54585855033967), (58.2515610088826, 30.330320578448134), (57.81666299567254, 31.116589398022246), (57.421935798824734, 31.904622555958905), (57.06683732876512, 32.69437836200503), (56.75080757093331, 33.48581587795563), (56.4732696523237, 34.27889490695267), (56.23363088767525, 35.073575982885195), (56.03128380530831, 35.86982035988992), (55.86560715261038, 36.66759000195313), (55.73596688116922, 37.46684757261326), (55.64171711155392, 38.267556424764415), (55.582201077744756, 39.06968059056102), (55.55675205120969, 39.87318477142299), (55.56469424463017, 40.67803432814226), (55.6053436952741, 41.48419527108989), (55.6780091280169, 42.29163425052422), (55.781992798011075, 43.10031854700001), (55.91659131300288, 43.910216061878366), (56.08109643529781, 44.72129530793762), (56.274795863373534, 45.533525400085196), (56.49697399314097, 46.34687604617028), (56.74691265885362, 47.16131753789761), (57.02389185366416, 47.97682074184172), (57.32719042982997, 48.793357090562864), (57.6560867785658, 49.610898573823015), (58.00985948954486, 50.42941772990335), (58.38778799004798, 51.24888763702261), (58.789153163760204, 52.06928190485587), (59.21323794921615, 52.89057466615501), (59.6593279178926, 53.712740568469435), (60.1267118319495, 54.535754765967994), (60.61468218161908, 55.359592911362), (61.122535702242224, 56.18423114792856), (61.64957387095385, 57.00964610163563), (62.19510338301539, 57.83581487336731), (62.75843660779566, 58.662715031250386), (63.33889202439987, 59.490324603081824), (63.935794636945985, 60.31862206885683), (64.54847636948992, 61.14758635339836), (65.17627644059795, 61.97719681908708), (65.81854171756754, 62.80743325869237), (66.47462705029622, 63.63827588830462), (67.14389558479782, 64.46970534036761), (67.8257190563676, 65.30170265681281), (68.51947806239461, 66.13424928229377), (69.2245623148224, 66.96732705752186), (69.94037087225767, 67.80091821270298), (70.6663123517266, 68.63500536107463), (71.4018051200799, 69.46957149254474), (72.14627746504483, 70.30459996743072), (72.89916774592602, 71.14007451029966), (73.65992452395409, 71.9759792039097), (74.42800667228165, 72.81229848325171), (75.20288346562843, 73.64901712969264), (75.98403464957313, 74.48612026521913), (76.77095048949425, 75.32359334678236), (77.56313179915843, 76.16142216074402), (78.36008994895654, 76.9995928174224), (79.16134685378861, 77.83809174574057), (79.96643494059566, 78.67690568797438), (80.77489709554031, 79.51602169460199), (81.58628659083523, 80.35542711925434), (82.40016699121888, 81.19510961376592), (83.21611204008059, 82.03505712332745), (84.03370552523212, 82.8752578817385), (84.8525411243283, 83.71570040676161), (85.67222222993519, 84.55637349557728), (86.49236175424615, 85.39726622033945), (87.31258191344618, 86.23836792383254), (88.13251399172401, 87.07966821522895), (88.95179808493234, 87.9211569659475), (89.77008282389578, 88.76282430561302), (90.58702507736723, 89.60466061811672), (91.40228963463173, 90.44665653777744), (92.21554886775871, 91.28880294560379), (93.02648237350192, 92.13109096565746), (93.83477659484755, 92.97351196151705), (94.64012442221022, 93.81605753284312), (95.44222477427702, 94.6587195120442), (96.24078215849936, 95.50148996104328), (97.03550621123316, 96.34436116814577), (97.82611121752655, 97.18732564500802), (98.61231561055591, 98.0303761237068), (99.39384145070987, 98.87350555390995), (100.17041388432102, 99.71670710014749), (100.94176058204589, 100.55997413918412), (101.7076111568927, 101.4033002574923), (102.46769656189734, 102.24667924882642), (103.22174846744711, 103.09010511189783), (103.96949861825243, 103.93357204815075), (104.71067816996671, 104.7770744596392), (105.44501700545413, 105.62060694700473), (106.17224303070529, 106.46416430755518), (106.89208145040098, 107.30774153344422), (107.60425402312386, 108.15133380995195), (108.30847829621817, 108.99493651386632), (109.00446682029735, 109.83854521196547), (109.69192634339969, 110.68215565960101), (110.37055698479199, 111.52576379938233), (111.04005138842113, 112.36936575996157), (111.70009385601368, 113.21295785491968), (112.35035945982344, 114.05653658175348), (112.99051313502699, 114.9000986209633), (113.62020875176731, 115.74364083524208), (114.23908816684508, 116.58716026876465), (114.8467802550584, 117.43065414657877), (115.44289992019019, 118.27411987409633), (116.02704708564355, 119.11755503668594), (116.59880566472535, 119.96095739936635), (117.15774251057742, 120.80432490660053), (117.70340634575629, 121.64765568219104), (118.23532667146024, 122.4909480292761), (118.75301265640483, 123.33420043042648), (119.25595200534623, 124.17741154784369), (119.74360980725244, 125.02058022365856), (120.21542736312279, 125.86370548033129), (120.67082099345502, 126.7067865211519), (121.10918082536067, 127.54982273084195), (121.52986955932822, 128.39281367625708), (121.93222121563451, 129.2357591071904), (122.31553986040373, 130.07865895727684), (122.6790983113148, 130.92151334499854), (123.02213682295633, 131.76432257479078), (123.34386175183, 132.60708713824934), (123.64344420100159, 133.44980771543845), (123.9200186444, 134.29248517629964), (124.17268153076454, 135.13512058216165), (124.40048986723986, 135.9777151873512), (124.60245978261909, 136.8202704409047), (124.77756507023484, 137.66278798838084), (124.92473571049821, 138.50526967377405), (125.04285637308587, 139.347717541529), (125.13076489877493, 140.19013383865584), (125.18725076092596, 141.03252101694667), (125.21105350661401, 141.87488173529258), (125.20086117740743, 142.71721886210167), (125.15530870979478, 143.55953547781832), (125.07297631525985, 144.4018348775428), (124.95238784000432, 145.24412057375238), (124.79200910431882, 146.086396299123), (124.59024622160166, 146.92866600945194), (124.34544389702559, 147.77093388668138), (124.05588370585275, 148.61320434202298), (123.71978235139733, 149.45548201918322), (123.33528990263633, 150.29777179768996), (122.90048801146838, 151.14007879631936), (122.41338810962037, 151.98240837662442), (121.87192958520222, 152.82476614656372), (121.2739779389095, 153.66715796423173), (120.61732291987416, 154.50958994168963), (119.8996766411631, 155.35206844889697), (119.11867167492491, 156.1946001177448), (118.2718591271843, 157.03719184618896), (117.35670669228494, 157.87985080248495), (116.37059668697975, 158.72258442952335), (115.31082406416967, 159.56540044926615), (114.17459440629005, 160.4083068672842), (112.95902189834527, 161.25131197739543), (111.66112728059123, 162.09442436640404), (110.27783578086563, 162.93765291894056), (108.80597502656671, 163.78100682240284), (107.24227293627955, 164.62449557199807), (105.58335559105043, 165.46812897588546), (103.82574508530936, 166.31191716042014), (101.96585735744043, 167.15587057549774), (100.0, 168.0)]",FAIL,Car drove out of the lane POP-75_cxpb-0.9_mutpb-0.8\17-RUN_POP-75_cxpb-0.9_mutpb-0.8_13022022-072430/sim_test_3538_13022022-072430,13022022-084314
